Name,Gender,Reason,Activity_based,Profit_based,Status_based,Family_member_sanctions,Dates,Doc_title,Doc_number,Doc_url,Case_Study,Nationality
Aleksander Gelyevich DUGIN,male,"Russian political philosopher, political scientist, analyst, strategist and long-standing ideologue of the theories of Russky Mir and Eurasianism. He is a member of the so-called Izborsk Club, a Russian Conservative think tank which specializes in studying Russia’s foreign and domestic policy.; Dugin has ideologically and theologically justified Crimea’s annexation and Russia’s war of aggression against Ukraine, seeing it as a ‘liberation’ of Ukraine from Western influence. Dugin’s ideology is centered on the idea of building a totalitarian, Russia-dominated Eurasian empire, which includes Ukraine for historical, religious and geographical reasons. Dugin’s ideological assumption is that Ukraine is an artificial state threatening the security of Russia and the envisioned Eurasian Empire. Therefore the military invasion of Ukraine was inevitable. He called on President Vladimir Putin to militarily invade eastern Ukraine.; Dugin has promoted the Russian World concept linked to the expansive, revanchist nationalism of the Putin era, entailing the idea of the historic motherland protecting the subjects of the Russian World. He has helped to revive the concept of ‘Novorossiya’ or ‘New Russia’ — a historical name, used during the era of the Russian Empire for an administrative area that is currently part of Ukraine.; Dugin called on the denazification of Ukraine and called its government fascist. He actively supported the pro-Russian separatist movement in Eastern Ukraine and instrumentalised his worldview theory by establishing the ‘Eurasian Youth Union’, which was undertaking activities directed at undermining the sovereignty of Ukraine.; Therefore Aleksander Dugin is responsible for, supporting and implementing actions or policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine, or stability or security in Ukraine.",,,,,06-10-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Ella Aleksandrovna PAMFILOVA,female,"Chairperson of the Central Election Commission (CEC) of the Russian Federation. The CEC is responsible for organising the illegal referenda in the occupied regions of Ukraine. In this role, Ella Aleksandrovna Pamfilova is responsible for, supporting and implementing actions and policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,06-10-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Mohammad Hossein BAGHERI,male,"Major-General Mohammad Hossein Bagheri is the Chief of Staff of Iran’s Armed Forces. He supervises the military Unmanned Aerial Vehicle (UAV) programme and plays a fundamental role in Iran’s defence cooperation with the Russian Federation. He is also involved in the expansion of Iranian-made UAVs abroad; in this capacity, he inaugurated an assembly line in Tajikistan destined for the export of Ababil-2 drones. He also participated in the development of Mohajer-6 drones and their supply to the Russian Federation for their use in the war of aggression against Ukraine. Therefore, Major-General Mohammad Hossein Bagheri is responsible for supporting actions which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine.",,,,,20-10-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Iranian
Sayed Hojatollah QUREISHI,male,"General Sayed Qureishi is Head of the Supply, Research and Industrial Affairs Division at the Iranian Ministry of Defence and Armed Forces Logistics (MODAFL) and responsible for negotiating the agreement with the Russian Federation in relation to the supply of Iranian-made Unmanned Aerial Vehicles (UAVs) for their use in the war of aggression against Ukraine. Therefore, General Sayed Qureishi is responsible for supporting actions which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine.",,,,,20-10-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Iranian
Saeed AGHAJANI / Saeed Ara Jani / Said Ara Jani / Said Agha Jani,male,"Brigadier-General Saeed Aghajani is Commander of the Islamic Revolutionary Guard Corps - Aerospace Force (IRGC ASF) UAV Command, the backbone of Iran’s Unmanned Aerial Vehicles (UAVs) programme. Brigadier-General Saeed Aghajani oversees and directs the planning, equipment and training for Iran’s UAV operations, which include also the supply of drones to international allies of Iran, including the Russian Federation. Therefore, Brigadier-General Saeed Aghajani is responsible for supporting actions which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine.",,,,,20-10-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Iranian
Hossein SALAMI,male,"Major-General Hossein Salami is the Commander of the Islamic Revolutionary Guard Corps, which supervises the development of Iran’s Unmanned Aerial Vehicle (UAV) programme as well as the transfer of UAVs abroad. In this capacity, Major-General Hossein Salami is responsible for UAV-related defence cooperation, including the supply of UAVs to the Russian Federation for their use in the war of aggression against Ukraine. Therefore, Major-General Hossein Salami is responsible for supporting actions which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine.",,,,,14-11-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Iranian
Amir Ali HAJIZADEH,male,"Brigadier-General Amir Ali Hajizadeh is the Commander of the Islamic Revolutionary Guard Corps - Aerospace Force, which supervises the development of Iran’s Unmanned Aerial Vehicle (UAV) programme as well as the transfer of UAVs abroad. In this capacity, Amir Ali Hajizadeh is responsible for UAV-related defence cooperation, including the supply of UAVs to the Russian Federation for their use in the war of aggression against Ukraine. Therefore, Brigadier-General Amir Ali Hajizadeh is responsible for supporting actions which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine.",,,,,14-11-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Iranian
Yousef ABOUTALEBI,male,"Yousef Aboutalebi is the managing director of EU-listed Oje Parvaz Mado Nafar Company (Mado), an Iran-based company specialised in manufacturing Unmanned Aerial Vehicle (UAV) components and in importing and exporting commercial goods.; Mado is affiliated with the Islamic Revolutionary Guard Corps (IRGC). Through Mado, Aboutalebi has procured UAV engines destined for military use by the IRGC and IRGC-linked entities.; Engines manufactured by Mado were found in Iranian Shahed-136 UAVs used by the Russian Federation in the war of aggression against Ukraine.; Therefore, Yousef Aboutalebi is supporting actions which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine.",,,,,12-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Iranian
Ali Reza BALALI,male,"Brigadier General Ali Reza Balali is an Islamic Revolutionary Guard Corps (IRGC) officer and counsellor to the EU-listed chief of the IRGC Aerospace Force (IRGC AF), Amir Ali Hajizadeh.; Balali has organised and promoted an event to display and train with military Unmanned Aerial Vehicles (UAVs) in Kashan, Iran in August 2022, to which Russian forces were invited and in which they participated. In so doing, he supported Russian forces in using Iranian UAVs in the Russian war of aggression against Ukraine.; Therefore, Brigadier General Ali Reza Balali is supporting actions which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine.",,,,,12-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Iranian
Abdollah,male,"Brigadier General Abdollah Mehrabi is the head of the Islamic Revolutionary Guard Corps Aerospace Force (IRGC AF) Research and Self-Sufficiency Jihad Organization and former co-owner of EU-listed Oje Parvaz Mado Nafar Company (Mado).; Mehrabi has procured Unmanned Aerial Vehicle (UAV) engines from Mado for use by the IRGC AF Research and Self-Sufficiency Jihad Organization. Engines manufactured by Mado were found in Iranian Shahed-136 UAVs used by the Russian Federation in Russia’s war of aggression against Ukraine.; Mehrabi led the Iranian delegation in the talks on plans to construct a new factory in Russia that could make at least 6 000  Iranian-designed drones.; Therefore, Brigadier General Abdollah Mehrabi is supporting actions which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine.",,,,,12-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Iranian
Hamid VAHEDI,male,"Brigadier General Hamid Vahedi is the Commander-in-Chief of the Iranian Air Force.; In this position, he is involved in decision-making concerning the Iranian Unmanned Aerial Vehicle (UAV) programme, UAV exports and defence cooperation with the Russian Federation in this area, all of which have led to Iranian UAVs being used by the Russian Federation in the war of aggression against Ukraine.; Therefore, Brigadier General Hamid Vahedi is supporting actions which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine.",,,,,12-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Iranian
Vasiliy Viktorovich NOSKOV,male,"Vasiliy Viktorovich Noskov is a representative of the Russian authorities who has recently been appointed as deputy Minister of Culture, Sports and Youth of the so-called ‘Luhansk People’s Republic’ (LPR) in Ukraine. His appointment is largely seen as part of a broader move by Russia to place trusted Russian officials in key positions in Ukraine, as a step that contributed to the annexation of the occupied territories. From his position, as well as his recent statements glorifying the Russian war effort, it follows that Noskov actively supports, justifies and defends the war of aggression against Ukraine. He is therefore responsible for, supporting and implementing actions and policies undermining or threatening the territorial integrity, sovereignty and independence of Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Denis Sergeevich KURASHOV,male,"Denis Sergeevich Kurashov served as Deputy Minister, and since May 2023 as Minister of Communications of the so-called ‘People’s Republic of Donetsk’ (DPR). As part of the so-called government of the illegally annexed Oblast of Donetsk, he is involved in separatist activities and responsible for the organisation of a referendum for Donetsk to become a part of Russia. Therefore, he is responsible for, supporting and implementing actions and policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Dmitriy Vladimirovich SHMELEV,male,"Dmitriy Shmelev served as Minister of Revenue of the so-called ‘People’s Republic of Donetsk’ (DPR) until 21 February 2023. As part of the so-called government of the illegally annexed Oblast of Donetsk he was involved in separatist activities and responsible for the organisation of a referendum for Donetsk to become a part of Russia. Therefore, he is responsible for, supporting and implementing actions and policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Timur Ilgizovich SAMATOV,male,"Timur Samatov has been appointed Minister of Industry and Trade of the so-called ‘People’s Republic of Luhansk’ by the Russian government. As part of the so-called government of the illegally annexed Oblast of Luhansk, he is involved in separatist activities and responsible for the organisation of a referendum for Luhansk to become a part of Russia. Therefore, he is responsible for, supporting and implementing actions and policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Konstantin Vladimirovich ZAVIZENOV,male,"Konstantin Vladimirovich Zavizenov has been appointed Minister of Energy of the so-called People’s Republic of Luhansk by the Russian government. As part of the so-called government of the illegally annexed Oblast of Luhansk, he is involved in separatist activities and responsible for the organisation of a referendum for Lushank to become a part of Russia. Therefore, he is responsible for, supporting and implementing actions and policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Larisa Nikolayevna BURANOVA,female,"Larisa Buranova is a member of the State Duma who on 3 October 2022 voted in favour of the illegal annexation of the regions of Donetsk, Luhansk, Kherson and Zaporizhzhia, and their incorporation into the Russian Federation as federal subjects. Therefore, she has supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Aleksey Anatolyevich VOLOTSKOV,male,"Aleksey Volotskov is a member of the State Duma who on 3 October 2022 voted in favour of the illegal annexation of the regions of Donetsk, Luhansk, Kherson and Zaporizhzhia, and their incorporation into the Russian Federation as federal subjects. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Anatoly Nikolayevich GRESHNEVIKOV,male,"Anatoly Greshnevikovis a member of the State Duma who on 3 October 2022 voted in favour of the illegal annexation of the regions of Donetsk, Luhansk, Kherson and Zaporizhzhia, and their incorporation into the Russian Federation as federal subjects. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Maxim Alexeyevich GULIN,male,"Maxim Gulin is a member of the State Duma who on 3 October 2022 voted in favour of the illegal annexation of the regions of Donetsk, Luhansk, Kherson and Zaporizhzhia, and their incorporation into the Russian Federation as federal subjects. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Vladimir Vladimirovich GUTENEV,male,"Vladimir Gutenev is a member of the State Duma who on 3 October 2022 voted in favour of the illegal annexation of the regions of Donetsk, Luhansk, Kherson and Zaporizhzhia, and their incorporation into the Russian Federation as federal subjects. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Elena Grigoryevna DRAPEKO,female,"Elena Drapeko is a member of the State Duma who on 3 October 2022 voted in favour of the illegal annexation of the regions of Donetsk, Luhansk, Kherson and Zaporizhzhia, and their incorporation into the Russian Federation as federal subjects. Therefore, she has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Pavel Nikolayevich ZAVALNY,male,"Pavel Zavalny is a member of the State Duma who on 3 October 2022 voted in favour of the illegal annexation of the regions of Donetsk, Luhansk, Kherson and Zaporizhzhia, and their incorporation into the Russian Federation as federal subjects. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Viktor Mikhailovich ZAVARZIN,male,"Viktor Zavarzin is a member of the State Duma who on 3 October 2022 voted in favour of the illegal annexation of the regions of Donetsk, Luhansk, Kherson and Zaporizhzhia, and their incorporation into the Russian Federation as federal subjects. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Dmitry Nikolaevich KOBYLKIN,male,"Dmitry Kobylkin is a member of the State Duma who on 3 October 2022 voted in favour of the illegal annexation of the regions of Donetsk, Luhansk, Kherson and Zaporizhzhia, and their incorporation into the Russian Federation as federal subjects. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Eduard Anatolyevich KUZNETSOV,male,"Eduard Kuznetsov is a member of the State Duma who on 3 October 2022 voted in favour of the illegal annexation of the regions of Donetsk, Luhansk, Kherson and Zaporizhzhia, and their incorporation into the Russian Federation as federal subjects. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Vladimir Mikhailovich NOVIKOV,male,"Vladimir Novikov is a member of the State Duma who on 3 October 2022 voted in favour of the illegal annexation of the regions of Donetsk, Luhansk, Kherson and Zaporizhzhia, and their incorporation into the Russian Federation as federal subjects. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Marat Abdulkhaevich NURIEV,male,"Marat Nuriev is a member of the State Duma who on 3 October 2022 voted in favour of the illegal annexation of the regions of Donetsk, Luhansk, Kherson and Zaporizhzhia, and their incorporation into the Russian Federation as federal subjects. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Dmitry Vadimovich SABLIN,male,"Dmitry Sablin is a member of the State Duma who on 3 October 2022 voted in favour of the illegal annexation of the regions of Donetsk, Luhansk, Kherson and Zaporizhzhia, and their incorporation into the Russian Federation as federal subjects. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Tatyana Vasilievna SOLOMATINA,female,"Tatyana Solomatina is a member of the State Duma who on 3 October 2022 voted in favour of the illegal annexation of the regions of Donetsk, Luhansk, Kherson and Zaporizhzhia, and their incorporation into the Russian Federation as federal subjects. Therefore, she has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Andrey Nikolayevich SVINTSOV,male,"Andrey Svintsov is a member of the State Duma who on 3 October 2022 voted in favour of the illegal annexation of the regions of Donetsk, Luhansk, Kherson and Zaporizhzhia, and their incorporation into the Russian Federation as federal subjects. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Valentina Vladimirovna TERESHKOVA,female,"Valentina Tereshkova is a member of the State Duma who on 3 October 2022 voted in favour of the illegal annexation of the regions of Donetsk, Luhansk, Kherson and Zaporizhzhia, and their incorporation into the Russian Federation as federal subjects. Therefore, she has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Alexander Romanovich TOLMACHEV,male,"Alexander Tolmachev is a member of the State Duma who on 3 October 2022 voted in favour of the illegal annexation of the regions of Donetsk, Luhansk, Kherson and Zaporizhzhia, and their incorporation into the Russian Federation as federal subjects. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Anastasia Olegovna UDALTSOVA,female,"Anastasia Udaltsova is a member of the State Duma who on 3 October 2022 voted in favour of the illegal annexation of the regions of Donetsk, Luhansk, Kherson and Zaporizhzhia, and their incorporation into the Russian Federation as federal subjects. Therefore, she has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Saygidpasha Darbishevich UMAKHANOV,male,"Saygidpasha Umakhanov is a member of the State Duma who on 3 October 2022 voted in favour of the illegal annexation of the regions of Donetsk, Luhansk, Kherson and Zaporizhzhia, and their incorporation into the Russian Federation as federal subjects. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Sergey Fateyevich BRILKA,male,"Sergey Brilkais a member of the Federation Council who on 4 October 2022 ratified the four treaties between the Russian Federation and the Donetsk People’s Republic, the Luhansk People’s Republic, the Zaporizhzhia region, and the Kherson region, and their admission to the Russian Federation. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Dmitry Yuryevich VASILENKO,male,"Dmitry Vasilenko is a member of the Federation Council who on 4 October 2022 ratified the four treaties between the Russian Federation and the Donetsk People’s Republic, the Luhansk People’s Republic, the Zaporizhzhia region, and the Kherson region, and their admission to the Russian Federation. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Maxim Gennadyevich KAVDZHARADZE,male,"Maxim Kavdzharadze is a member of the Federation Council who on 4 October 2022 ratified the four treaties between the Russian Federation and the Donetsk People's Republic, the Luhansk People’s Republic, the Zaporizhzhia region, and the Kherson region, and their admission to the Russian Federation. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Arsen Bashirovich KANOKOV,male,"Arsen Kanokov is a member of the Federation Council who on 4 October 2022 ratified the four treaties between the Russian Federation and the Donetsk People’s Republic, the Luhansk People’s Republic, the Zaporizhzhia region, and the Kherson region, and their admission to the Russian Federation. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Viktor Melkhiorovich KRESS,male,"Viktor Kress is a member of the Federation Council who on 4 October 2022 ratified the four treaties between the Russian Federation and the Donetsk People’s Republic, the Luhansk People’s Republic, the Zaporizhzhia region, and the Kherson region, and their admission to the Russian Federation. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Sergey Nikolayevich LUKIN,male,"Sergey Lukin is a member of the Federation Council who on 4 October 2022 ratified the four treaties between the Russian Federation and the Donetsk People's Republic, the Luhansk People’s Republic, the Zaporizhzhia region, and the Kherson region, and their admission to the Russian Federation. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Vitaliy Viktorovich NAZARENKO,male,"Vitaliy Nazarenko is a member of the Federation Council who on 4 October 2022 ratified the four treaties between the Russian Federation and the Donetsk People’s Republic, the Luhansk People’s Republic, the Zaporizhzhia region, and the Kherson region, and their admission to the Russian Federation. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Iliyas Magomed-Salamovich UMAKHANOV,male,"Iliyas Umakhanov is a member of the Federation Council who on 4 October 2022 ratified the four treaties between the Russian Federation and the Donetsk People’s Republic, the Luhansk People’s Republic, the Zaporizhzhia region, and the Kherson region, and their admission to the Russian Federation. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Andrey Ivanovich DENISOV,male,"Andrey Denisov is a member of the Federation Council who on 4 October 2022 ratified the four treaties between the Russian Federation and the Donetsk People’s Republic, the Luhansk People’s Republic, the Zaporizhzhia region, and the Kherson region, and their admission to the Russian Federation. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Alexander Arkadyevich ZHUKOV,male,"Alexander Zhukov is a member of the Federation Council and senator for the Republic of Khakassia. On 4 October 2022, he ratified the four treaties between the Russian Federation and the so-called Donetsk People’s Republic, the so-calledLuhansk People’s Republic, the Zaporizhzhia region, and the Kherson region, and their admission to the Russian Federation. Therefore, he has supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilise Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Alexander Nikolayevich NEKRASOV,male,"Alexander Nekrasov is a member of the Federation Council who on 4 October 2022 ratified the four treaties between the Russian Federation and the Donetsk People’s Republic, the Luhansk People’s Republic, the Zaporizhzhia region, and the Kherson region, and their admission to the Russian Federation. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
