1888,Aleksey Borisovich GOVYRIN,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation to the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilise Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1889,Oleg Aleksandrovich GOLIKOV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1890,Nikolay Aleksandrovich GONCHAROV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1891,Anton Vadimovich GORELKIN,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1892,Andrey Yurevich GOROKHOV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1893,Andrey Viktorovich GURULEV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1894,Galina Innokentievna DANCHIKOVA,female,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1895,Ivan Ivanovich DEMTSCHENKO,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1896,Viktor Efimovich DERYABKIN,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1897,Viktor Viktorovich DSJUBA,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1898,Oleg Dmitrievich DIMOV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1899,Akhmed Shamkhanovich DOGAYEV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1900,Nikolay Aleksandrovich DOLUDA,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1901,Andrey Nikolaevich DOROSHENKO,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1902,Yuliya Nikolaevna DROZHZHINA,female,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1903,Alexander Sergeevich DROZDOV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1904,Tatyana Ivanovna DYAKONOVA,female,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1905,Yelena Alexandrovna YEVTYUKHOVA,female,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1906,Aleksey Petrovich YEZUBOV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1907,Vitali Borisovich JEFIMOW,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1908,Konstantin Yurevich ZAKHAROV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1909,Oleg Ivanovich IVANINSKIY,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1910,Vladimir Valerievich IVANOV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1911,Maxim Anatolevich IVANOV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1912,Maksim Evgenyevich IVANOV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1913,Irina Valentinovna IVENSKIKH,female,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1914,Leonid Grigorievich IVLEV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1915,Viktor Aleksandrovich IGNATOV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1916,Igor Nikolaevich IGOSHIN,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1917,Vladimir Alexeyevich ILYNIKH,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1918,Alexander Vladimirovich ILTYAKOV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1919,Andrei Konstantinovich ISSAJEV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1920,Dmitry Viktorovich ISLAMOV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1921,Dmitry Mikhailovich KADENKOV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1922,Viktor Alexeyevich KAZAKOV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1923,Rustam Galiullovich KALIMULLIN,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1924,Alexei Valerianovich KANAYEV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1925,Georgy Aleksandrovich KARLOV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1926,Anatoly Evgenyevich KARPOV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1927,Andrey Valerievich KARTAPOLOV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1928,Igor Yurevich KASTYUKEVICH,male,"Secretary of the Kherson regional branch of the United Russia party and former member of the State Duma who voted in favour of resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation to the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilise Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1929,Pavel Rurikovich KACHKAEV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1930,Ivan Ivanovich KVITKA,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1931,Viktor Borisovich KIDYAEV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1932,Mikhail Vladimirovich KIZEEV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1933,Mikhail Leonidovich KISLYAKOV,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1934,Alexander Borisovich KOGAN,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1935,Alfia Gumarovna KOGOGINA,female,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1936,Aleksandr Nikolaevich KOZLOVSKIY,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
1937,Andrey Ivanovich KOLESNIK,male,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
