Irina Valeryevna RUKAVISHNIKOVA,female,"Member of the Federation Council who ratified the government decisions on the ‘Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People’s Republic and between the Russian Federation and the Luhansk People’s Republic’.",1,0,0,0,09-03-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Irina Vasilievna POPOVA,female,"Member of the so-called ‘People’s Council’ of the so-called ‘Donetsk People’s Republic’. Has therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,08-04-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Irina Victorovna BELYCH,female,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Jelena Veniaminovna BONDARENKO,female,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Julia BARANOVSKAYA,female,"Julia Baranovskaya is a Russian television presenter and media personality. Since the beginning of the Russian war of aggression against Ukraine, she has frequently supported Russia’s actions that threaten the territorial integrity, sovereignty and independence of Ukraine. To that end, Julia Baranovskaya hosted Kremlin-sponsored propaganda shows that aimed to stoke up Russian popular support for the invasion, including by publicly promoting Russian war crimes such as the forced deportation of Ukrainian children. Julia Baranovskaya led fundraisers that aimed to secure funds for the Russian war of aggression, where she publicly pledged to commit personal funds as rewards for the fulfilment of Russian military objectives in Ukraine. In addition, Julia Baranovskaya undertook repeated trips to Russian-occupied regions in Ukraine where she provided material support to Russian-sponsored separatist groups.; Julia Baranovskaya therefore supports actions which threaten the territorial integrity, sovereignty and independence of Ukraine and conducted transactions with the separatist groups in the Donbas region of Ukraine. She also supports the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",1,0,0,0,24-02-2025,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Julia Mikhailovna KRYUKOVA,female,"Member of the so-called ‘People’s Council’ of the so-called ‘Donetsk People’s Republic’. Has therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,08-04-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Karina Ramzanovna KADYROVA,female,"Karina Ramzanovna Kadyrova is the daughter of Ramzan Kadyrov, President Vladimir Putin’s key Chechen ally. She has been appointed as the Head of Pre-School education of Grozny due to her close relations to her father Ramzan Kadyrov. She is therefore associated with Ramzan Kadyrov, President of the Republic of Chechnya.",0,0,1,1,16-12-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Klavdia Yurievna KULBATSKAYA,female,"Member of the so-called ‘People’s Council’ of the so-called ‘Donetsk People’s Republic’. Has therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,08-04-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Kristina Andreevna POTUPCHIK,female,"Kristina Potupchik is a Russian blogger and media entrepreneur. She is the founder of the K2 communications agency which runs social media and information campaigns for clients, predominantly clients controlled by the Russian Government, for which she disseminates misinformation on the war in Ukraine and delegitimises Ukraine’s territorial integrity and sovereignty.; As co-founder of the Association of Internet Technologists she is part of the network of ANO Digital and is closely intertwined with ANO Digital’s misinformation and propaganda policy. In that role, Kristina Potupchik undertook trips to the Russian-occupied regions of Ukraine, especially Mariupol, where she publicly disseminated false information on Russian war crimes and the Ukrainian Government.; Therefore, Kristina Potupchik is supporting actions which undermine the territorial integrity of Ukraine, and supports and benefits from the Government of the Russian Federation.",1,0,0,0,24-02-2025,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Ksenia Vladimirovna MISHONOVA,female,"Ksenia Mishonova is a Children’s Rights Ombudsman of the Moscow Oblast. She is involved in the illegal deportation of Ukrainian children to the territory of the Russian Federation. She also facilitated the transfer of custody of Ukrainian children in Russia, and the granting of Russian citizenship to them. Her actions infringe Ukraine’s law and administrative order, and violate the rights of Ukrainian children.; Therefore, Ksenia Mishonova is responsible for supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,23-06-2023,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Kseniya Alexandrovna GORJATCHEVA,female,"Member of the State Duma who ratified the government decisions of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People’s Republic and between the Russian Federation and the Luhansk People’s Republic.",1,0,0,0,25-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Larisa Aleksandrovna DOLINA,female,"Larisa Dolina is a Russian singer and actress. Since the beginning of the Russian war of aggression against Ukraine, Dolina has frequently supported Russia’s actions which threaten the territorial integrity, sovereignty and independence of Ukraine. To that end, Dolina has worked with the Russian Ministry of Defence and led entertainment campaigns on behalf of the Russian Government to reward Russian military personnel for their participation in the Russian war of aggression against Ukraine. She moreover gave public concerts in the Russian occupied Donbass region in coordination with the Russian Government.; She thus supports Russian actions which threaten the territorial integrity, sovereignty and independence of Ukraine and supports the Russian Government in respect to the war of aggression against Ukraine.",1,0,0,0,16-12-2024,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
"Larisa Leonidovna AIRAPETYAN (a.k.a. Larysa AYRAPETYAN, Larisa AIRAPETYAN or Larysa AIRAPETYAN)",female,"Former so-called 'Health Minister' of the so-called 'Luhansk People's Republic'. Stood as a candidate in the so-called 'elections' of 2 November 2014 to the post of the 'Head' of the so-called 'Luhansk People's Republic'.; These 'elections' are in breach of Ukrainian law and therefore illegal.; In taking on and acting in this capacity, and in participating formally as a candidate in the illegal 'elections', she has therefore actively supported actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.; Remains active in supporting separatist actions or policies.",1,0,0,0,29-11-2014,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Larisa Nikolaevna TUTOVA,female,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Larisa Nikolayevna BURANOVA,female,"Larisa Buranova is a member of the State Duma who on 3 October 2022 voted in favour of the illegal annexation of the regions of Donetsk, Luhansk, Kherson and Zaporizhzhia, and their incorporation into the Russian Federation as federal subjects. Therefore, she has supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,16-12-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Larisa Oktiabrievna KRASAVCHIKOVA,female,"Larisa Oktiabrievna Krasavchikova is one of the Judges of the Constitutional Court of Russia who recognised as constitutional the ‘agreements’ on the admission of the Kherson and Zaporizhzhia regions, the so-called Luhansk People’s Republic and the self-proclaimed Donetsk People’s Republic to the Russian Federation. Those decisions artificially create the image of the legitimacy of Russia's invasion of Ukraine and are aimed at endowing those regions with features of actors of international legal relations. The Constitutional Court formally plays a decisive role in the process of accession of foreign territories to Russia. Therefore, Larisa Oktiabrievna Krasavchikova is responsible for, supporting or implementing actions or policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine, or stability or security in Ukraine, or which obstruct the work of international organisations in Ukraine.",1,0,0,0,16-12-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Larisa Pavlovna FALKOVSKAYA,female,"Larisa Falkovskaya is the director of the Department of State Policy for the Protection of Childrens' Rights of the Ministry of Education of the Russian Federation. In this role, she is involved in the illegal transportation of Ukrainian children to Russia and their adoption by Russian families.; As director of the Department of State Policy for the Protection of Childrens' Rights of the Ministry of Education of the Russian Federation, Larisa Falkovskaya has facilitated the illegal transportation and illegal adoption of over 2,000 Ukrainian orphans. In various official public appearances, Larisa Falkovskaya has acted as the main spokesperson and coordinator for Russia’s illegal deportation scheme.; Larisa Falkovskaya's actions violate the rights of Ukrainian children and infringe Ukrainian law and administrative order, she is therefore responsible for, supporting and implementing actions and policies which undermine the sovereignty and independence of Ukraine and stability and security in Ukraine.",1,0,0,0,16-12-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Larisa Valentinovna TOLSTYKINA,female,"So-called ‘Deputy Prime Minister’ and former ‘Minister of Labour and Social Affairs’ of the so-called ‘Donetsk People’s Republic’. In taking on and acting in this capacity, she has actively undermined the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,08-04-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Lenara Khakimovna IVANOVA,female,"Lenara Ivanova is the Deputy Prime Minister of the Government of the Republic of Bashkortostan, and the Minister of Family, Labour and Social Protection of the Republic of Bashkortostan. In those roles, she has been responsible for the illegal deportation of Ukrainian children to the Russian Federation. Since its war of aggression against Ukraine, Russia has transferred many Ukrainian civilians to Russian-occupied areas or to Russia itself, while often preventing or impeding these civilians from having safe passage to the non-occupied parts of Ukraine. Lenara Ivanova is one of the key persons involved in the forcible deportation of Ukrainian children to Russia and their subsequent illegal adoption by Russian families. Lenara Ivanova’s actions violate the rights of Ukrainian children and infringe Ukrainian law and administrative order.; Thus, Lenara Ivanova is responsible for implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,25-02-2023,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Lesya Mikhaylovna LAPTEVA,female,"Former ‘Minister of Education, Science, Culture and Religion’ of the so-called ‘Luhansk People’s Republic’.; In taking on and acting in this capacity, she has therefore actively supported actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.; Works for the fund ‘Mir Detiam’ in Moscow.; Remains active in supporting separatist actions and policies.",1,0,0,0,29-11-2014,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Leyla Rinatovna FAZLEEVA,female,"In her capacity as Deputy Prime Minister of the Republic of Tatarstan as well as Chairwoman of the Republic’s Commission on Juvenile Affairs and the Protection of their Rights, Leyla Fazleeva is contributing to the illegal deportation of Ukrainian children. She is facilitating the illegal deportation of Ukrainian children to camps located in her region, including the ‘Miras’ camp in the district of Zelenodolsky. She is one of the regional officials involved in the planning, budgeting and oversight of camps in Tatarstan, hosting groups of children from occupied territories of Ukraine.; Therefore, Leyla Fazleeva is responsible for supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,23-06-2023,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Li XIAOCUI,female,"Li Xiaocui (‘Sophia Li’) is a Chinese businessperson. She controls and represents enterprises from the People’s Republic of China and Hong Kong which have been designated by the European Union for having infringed prohibitions against circumvention of the Union’s restrictive measures regime imposed on the Russian Federation, namely ARCLM International Trading Co. Ltd and Shijiazhuang Hanqiang Technology Co. Those infringements included the export of listed goods to Unimatik, a major actor in the Russian Military-Industrial Complex. Li Xiaocui thus facilitated infringements of the prohibition against circumvention of the Union’s restrictive measures regime imposed on the Russian Federation and thus additionally significantly frustrated existing Union restrictive measures provisions.",1,0,0,0,16-12-2024,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Chinese,Ukraine,EU
Lidia Aleksandrovna BASOVA,female,"Former Deputy Head of the Sevastopol Electoral Commission. In this capacity, she participated in the organisation of the local elections in the illegally annexed City of Sevastopol on 8 September 2019 and thereby actively supported actions and implemented policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,28-01-2020,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Lidia Mikhailovna SULTEEVA,female,"Lidia Sulteeva is the wife of Rustem Nurgasimovich Sulteev. She and her husband are the owners of Vulkan LLC, a company which was used for the transfer of assets between TAIF PSC and SIBUR Holding. Furthermore, Lidia Sulteeva and Rustem Sulteev, through Financial Company Progress LLC, own more than half of the capital of TA-Information Technologies LLC, which manufactures electronics.; Therefore, Lidia Mikhailovna Sulteeva is associated with Rustem Sulteev.",1,0,1,1,18-12-2023,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Lilia Salavatovna GUMEROVA,female,"Member of the Federation Council who ratified the government decisions on the ‘Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People’s Republic and between the Russian Federation and the Luhansk People’s Republic’.",1,0,0,0,09-03-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Lyubov Nikolayevna GLEBOVA,female,"Member of the Federation Council who ratified the government decisions on the ‘Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People’s Republic and between the Russian Federation and the Luhansk People’s Republic’.",1,0,0,0,09-03-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Lyubov Valentinovna PRIGOZHINA,female,"Lyubov Prigozhina is the mother of Pavel Prigozhin and owner of Agat LLC, a subsidiary of Concord Management and Consulting LLC, which belongs to the Concord group, founded and owned until 2019 by her late husband, Yevgeniy Prigozhin. She is associated with Pavel Prigozhin, who is benefitting from large public contracts with the Russian Ministry of Defence.; She is therefore an immediate family member of and benefitting from Pavel Prigozhin.",0,1,1,1,23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Lyudmila Alekseevna ERMAKOVA,female,"Lyudmila Ermakova is the Director of the State Unitary Enterprise of the Republic of Crimea ‘Solnechnaya Tavrika’. In her capacity as the Director of ‘Solnechnaya Tavrika’, she is implementing and maintaining policies in the camps/sanatoriums in which deported children from Ukraine are ‘re-educated’. Moreover, she has received various honorary titles and certificates from the Russian Government for her work in illegally annexed Crimea. Therefore, she is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,18-12-2023,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Lyudmila Leonidovna MARKINA,female,"Lyudmila Markina has served as a member of the Central Election Committee of the Russian Federation (CEC) since 2021. During her tenure, the CEC has been responsible for organising illegal referenda in 2022, as well as illegal elections in September 2023, in occupied parts of Ukraine, thus attempting to legitimise the Russian war of aggression of those parts. In this role, Lyudmila Markina is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,18-12-2023,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Lyudmila Mikhailovna ZHARKOVA,female,"Lyudmila Mikhailovna Zharkova is one of the Judges of the Constitutional Court of Russia who recognised as constitutional the ‘agreements’ on the admission of the Kherson and Zaporizhzhia regions, the so-called Luhansk People’s Republic and the self-proclaimed Donetsk People’s Republic to the Russian Federation. Those decisions artificially create the image of the legitimacy of Russia's invasion of Ukraine and are aimed at endowing them with features of actors of international legal relations. The Constitutional Court formally plays a decisive role in the process of accession of foreign territories to Russia. Therefore, Lyudmila Mikhailovna Zharkova is responsible for, supporting or implementing actions or policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine, or stability or security in Ukraine, or which obstruct the work of international organisations in Ukraine.",1,0,0,0,16-12-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Lyudmila Nikolayevna SKAKOVSKAYA,female,"Member of the Federation Council who ratified the government decisions on the ‘Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People’s Republic and between the Russian Federation and the Luhansk People’s Republic’.",1,0,0,0,09-03-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Lyudmila RUKAVISHNIKOVA,female,"Lyudmila Rukavishnikova is the mother-in-law of Sergei Chemezov, who is the CEO of the Russian state corporation Rostec (State Corporation for the Promotion of the Development, Manufacture and Export of High Tech Products). As the mother-in-law of Sergei Chemezov, she holds large assets in connection with him, including shares of companies that own properties used by Rostec.; Lyudmila Rukavishnikova is an immediate family member benefitting from her son-in-law Sergei Chemezov.",0,1,1,1,08-04-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Lyudmila Sergeevna BOLATAEVA,female,"Lyudmila Bolataeva is the Minister of Social Development of Moscow Oblast. In her role, she has been involved in organising the deportation of children from occupied Ukrainian territories to Russia. Those actions violate the rights of Ukrainian children and infringe Ukrainian law and administrative order. Therefore, Lyudmila Bolataeva is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,24-06-2024,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Lyudmila Zaumovna TALABAYEVA,female,"Member of the Federation Council who ratified the government decisions on the ‘Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People’s Republic and between the Russian Federation and the Luhansk People’s Republic’.",1,0,0,0,09-03-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Margarita Nikolayevna PAVLOVA,female,"Member of the Federation Council who ratified the government decisions on the ‘Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People’s Republic and between the Russian Federation and the Luhansk People’s Republic’.",1,0,0,0,09-03-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Margarita Simonovna SIMONYAN,female,"Margarita Simonyan is a central figure of the Government propaganda. She is also editor-in-chief of the English language television news network RT (Russia Today). Through her function, she promoted a positive attitude to the annexation of Crimea and the actions of separatists in Donbas.; Therefore, she supported actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Maria Aleksandrovna KISELYOVA,female,"Maria Kiselyova is a Deputy of the Moscow City Duma. She is actively involved in the propaganda actions of the movement All-Russia People’s Front. She has publicly advocated for a campaign of the People’s Front to deliver equipment to the Russian military for use in its war of aggression against Ukraine. In the Oryol region, she presented awards to citizens who provided support for the Russian military for use in that war. In her public statements, she has consistently justified the Russian war of aggression against Ukraine and called for victory. She has also visited the occupied territories of Ukraine. As a Deputy of the Moscow City Duma, she has supported expanding social support to families of Russian soldiers involved in the war of aggression. Therefore, Maria Kiselyova is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Furthermore, she is associated with the All-Russia People’s Front.",1,0,0,0,24-06-2024,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Maria Alexeyevna LVOVA-BELOVA,female,"Maria Alexeyevna Lvova-Belova is a Presidential Commissioner for children’s rights and initiated the simplification of the procedure for granting citizenship to orphaned children in Ukraine. She is one of the most involved persons in the illegal transportation of Ukrainian children to Russia and their adoption by Russian families. Maria Alexeyevna Lvova-Belova’s actions violate the rights of Ukrainian children and infringe Ukrainian law and administrative order. She publicly supported the annexation of the Donbass region by the Russian Federation. Therefore she is responsible for, supporting or implementing actions or policies which undermine the sovereignty and independence of Ukraine and stability and security in Ukraine.",1,0,0,0,21-07-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Maria Nikolaevna PRUSAKOVA,female,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Maria Valerjevna BUTINA,female,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Maria Victorovna VASILKOVA,female,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Maria Viktorovna BOGATOVA,female,"Member of the so-called ‘People’s Council’ of the so-called ‘Donetsk People’s Republic’. Has therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,08-04-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Maria Vladimirovna DROBOT,female,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Maria Vladimirovna VORONTSOVA (born PUTINA),female,"Maria Vladimirovna Vorontsova is the eldest daughter of President Vladimir Putin, listed under Decision 2014/145/CFSP.; She is co-owner of the company Nomenko involved in Russia's largest private investment project in healthcare with an estimated cost of 40 billion roubles. She is benefitting from the Government of the Russian Federation and involved in economic sectors providing a substantial source of revenue to the Government of the Russian Federation.",0,0,0,0,08-04-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Maria Vladimirovna ZAKHAROVA,female,"Maria Zakharova is the Director of the Information and Press Department of the Ministry of Foreign Affairs of the Russian Federation. As a central figure of the government propaganda, she promoted the deployment of Russian forces in Ukraine.; Therefore, she supported actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Marina Alexandrovna MORDASHOVA,female,"Marina Mordashova is the life partner of Alexey Mordashov, Chairman of the company Severgroup. Alexey Mordashov has transferred his shares in the travel giant TUI and the gold company Nordgold, together worth more than EUR 1.5 billion, to his life partner Marina Mordashova through various offshore companies, including Unifirm Limited, Ondero Limited and Ranel Assets Limited, which are owned or controlled by Marina Mordashova. Marina Mordashova is therefore an immediate family member benefitting from her life partner Alexey Mordashov.",0,1,1,1,03-06-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
