Name,Gender,Reason,Activity_based,Profit_based,Family_member_sanctions,Dates,Doc_title,Doc_number,Doc_url,Case_Study,Nationality
Maung Maung Ohn (a.k.a. U Maung Maung Ohn),male,"Maung Maung Ohn has been the Minister of Information since 1 August 2021. He was appointed by the State Administrative Council (SAC), led by Commander-in-Chief Min Aung Hlaing, which took over the legislative, executive and judicial powers of the State as of 2 February 2021. He was previously Minister of Hotels and Tourism, having been appointed on 7 February 2021.; As Government Minister, he forms part of the military regime which seized power during a military coup and overthrew legitimately elected leaders in Myanmar/Burma. As Minister of Information, he has control over the State-owned media (MWD, MRTV, Myanmar Alin, Kyemon and Global New Light of Myanmar newspapers and the Myanmar News Agency (MNA) and Myanmar Digital News), and thus controls the broadcast and publication of official news. He has continued and further strengthened the repressive policies following the military coup, notably by amending the Television and Radio Broadcasting Law, imposing additional restrictions on the freedom of expression and press freedom, including by restricting internet access, criminalising journalism and imprisoning journalists. Additionally, he instructed the members of the Myanmar Media Council, an independent body, to implement the government’s objectives.; Therefore, his actions, policies and activities undermine democracy and the rule of law in Myanmar/Burma, and he is engaged in actions that threaten the peace, security and stability of Myanmar/Burma.",,,,21-02-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Shwe Kyein (a.k.a. U Shwe Kyein),male,"Shwe Kyein has been a member of the State Administrative Council (SAC) since 30 March 2021.; On 1 February 2021 the Myanmar Armed Forces (Tatmadaw), led by Commander-in-Chief Min Aung Hlaing, staged a coup in Myanmar/Burma by setting aside the results of the elections held on 8 November 2020 and overthrowing the democratically elected government. As part of the coup, Vice-President Myint Swe, functioning as Acting President, declared a state of emergency on 1 February and transferred the legislative, executive and judicial powers of the State to the Commander-in-Chief of Defence Services, Senior General Min Aung Hlaing. On 2 February 2021 the SAC was established to exercise those powers, preventing the democratically elected government from fulfilling its mandate.; As a member of the SAC, U Shwe Kyein has been directly involved in and responsible for decision-making concerning State functions and is therefore responsible for undermining democracy and the rule of law in Myanmar/Burma. Additionally, the SAC adopted decisions restricting the rights to freedom of expression, including access to information, and peaceful assembly.; The military forces and authorities operating under the control of the SAC have continuously committed serious human rights violations since 1 February 2021, by killing civilian and unarmed protestors, displacing hundreds of thousands of people, burning, torturing and killing civilians and denying equal access to humanitarian aid. The military forces and authorities operating under the control of the SAC have restricted freedom of assembly and of expression by blocking internet access, and through arbitrary arrests, detentions and convictions of opposition leaders and opponents of the coup. Furthermore, the SAC has imposed martial law in parts of the country allowing the military to exercise full authority over the specified area, including administrative, judicial and law-enforcement functions. In the areas under martial law, civilians, including journalists and peaceful protesters, are prosecuted by military courts, deprived of the right to due process, including the right of appeal. Violent actions by military and police forces threatening peace, security and stability have increased significantly in areas where martial law has been declared.; As a member of the SAC, U Shwe Kyein is directly responsible for those repressive decisions and for serious human rights violations.",,,,21-02-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Aung Moe Myint (a.k.a. U Aung Moe Myint),male,"Aung Moe Myint was nominated as a member the Union Election Commission (UEC) on 23 February 2021. By accepting this nomination in the aftermath of the military coup of 1 February 2021, and through his actions as a member of the UEC, notably the annulment of the results of the November 2020 elections without any proven evidence of fraud, as well as the filing of charges for electoral fraud for the same elections, Aung Moe Myint has been directly involved in actions undermining democracy and the rule of law in Myanmar/Burma.",,,,21-02-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Than Tun (a.k.a. U Than Tun),male,"Than Tun was nominated as a member the Union Election Commission (UEC) on 2 February 2021. By accepting this nomination in the aftermath of the military coup of 1 February 2021, and through his actions as a member of the UEC, notably the annulment of the results of the November 2020 elections without any proven evidence of fraud, as well as the filing of charges for electoral fraud for the same elections, and the repression against former members of the UEC, Than Tun has been directly involved in actions undermining democracy and the rule of law in Myanmar/Burma.",,,,21-02-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Aung Lwin Oo (a.k.a. U Aung Lwin OO),male,"Aung Lwin Oo was nominated as a member the Union Election Commission (UEC) on 23 February 2021. By accepting this nomination in the aftermath of the military coup of 1 February 2021, and through his actions as a member of the UEC, notably the annulment of the results of the November 2020 elections without any proven evidence of fraud, as well as the filing of charges for electoral fraud for the same elections, and the repression against former members of the UEC, Aung Lwin Oo has been directly involved in actions undermining democracy and the rule of law in Myanmar/Burma.",,,,21-02-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Aung Saw Win (a.k.a U Aung Saw Win),male,"Aung Saw Win was nominated as a member the Union Election Commission (UEC) on 2 February 2021. By accepting this nomination in the aftermath of the military coup of 1st February 2021, and through his actions as a member of the UEC, notably the annulment of the results of the November 2020 elections without any proven evidence of fraud, the filing of charges for electoral fraud for the same elections, and the repression against former members of the UEC, Aung Saw Win has been directly involved in actions undermining democracy and the rule of law in Myanmar/Burma.",,,,21-02-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Than Win,male,"Than Win was nominated as a member the Union Election Commission (UEC) on 2 February 2021. By accepting this nomination in the aftermath of the military coup of 1 February 2021, and through his actions as a member of the UEC, notably the annulment of the results of the November 2020 elections without any proven evidence of fraud, the filing of charges against 16 people for electoral fraud for the same elections, and the repression against former members of the UEC, Than Win has been directly involved in actions undermining democracy and the rule of law in Myanmar/Burma.",,,,21-02-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Saw Ba Hline (a.k.a U Saw Ba Hline),male,"Saw Ba Hline was nominated as a member the Union Election Commission (UEC) on 9 February 2021. By accepting this nomination in the aftermath of the military coup of 1 February 2021, and through his actions as a member of the UEC, notably the annulment of the results of the November 2020 elections without any proven evidence of fraud, as well as the filing of charges for electoral fraud for the same elections, and the repression against former members of the UEC, Saw Ba Hline has been directly involved in actions undermining democracy and the rule of law in Myanmar/Burma.",,,,21-02-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Soe Oo (a.k.a. U Soe OO),male,"Soe Oo was nominated as a member the Union Election Commission (UEC) on 9 February 2021. By accepting this nomination in the aftermath of the military coup of 1 February 2021, and through his actions as a member of the UEC, notably the annulment of the results of the November 2020 elections without any proven evidence of fraud, as well as the filing of charges against 16 people for electoral fraud for the same elections, and the repression against former members of the UEC, Soe Oo has been directly involved in actions undermining democracy and the rule of law in Myanmar/Burma.",,,,21-02-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Than Soe (a.k.a U Than Soe),male,"Than Soe was nominated as a member the Union Election Commission (UEC) on 26 February 2021. By accepting this nomination in the aftermath of the military coup of 1 February 2021, and through his actions as a member of the UEC, notably the annulment of the results of the November 2020 elections without any proven evidence of fraud, as well as the filing of charges for electoral fraud for the same elections, and the repression against former members of the UEC, Than Soe has been directly involved in actions undermining democracy and the rule of law in Myanmar/Burma.",,,,21-02-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Bran Shaung (a.k.a U Bran Shaung),male,"Bran Shaung was nominated as a member the Union Election Commission (UEC) on 26 February 2021. By accepting this nomination in the aftermath of the military coup of 1 February 2021, and through his actions as a member of the UEC, notably the annulment of the results of the November 2020 elections without any proven evidence of fraud, as well as the filing of charges for electoral fraud for the same elections, and the repression against former members of the UEC, Bran Shaung has been directly involved in actions undermining democracy and the rule of law in Myanmar/Burma.",,,,21-02-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Myint Oo (a.k.a. U Myint Oo),male,"Myint Oo was nominated as a member the Union Election Commission (UEC) on 26 February 2021. By accepting this nomination in the aftermath of the military coup of 1 February 2021, and through his actions as a member of the UEC, notably the annulment of the results of the November 2020 elections without any proven evidence of fraud, as well as the filing of charges for electoral fraud for the same elections, and the repression against former members of the UEC, Myint Oo has been directly involved in actions undermining democracy and the rule of law in Myanmar/Burma.",,,,21-02-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Khin Maung Oo (a.k.a U Khin Maung Oo),male,"Khin Maung Oo was nominated as a member the Union Election Commission (UEC) on 26 February 2021. By accepting this nomination in the aftermath of the military coup of 1 February 2021, and through his actions as a member of the UEC, notably the annulment of the results of the November 2020 elections without any proven evidence of fraud, as well as the filing of charges for electoral fraud for the same elections, and the repression against former members of the UEC, Khin Maung Oo has been directly involved in actions undermining democracy and the rule of law in Myanmar/Burma.",,,,21-02-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Nu Mya Zan,female,"Nu Mya Zan was nominated as a member of the Union Election Commission (UEC) on 26 February 2021. By accepting this nomination in the aftermath of the military coup of 1 February 2021, and through her actions as a member of the UEC, notably the annulment of the results of the November 2020 elections without any proven evidence of fraud, as well as the filing of charges for electoral fraud for the same elections, and the repression of former members of the UEC, Nu Mya Zan has been directly involved in actions undermining democracy and the rule of law in Myanmar/Burma.; Nu Mya Zan has been appointed as Deputy Minister for Religious Affairs and Culture on 2 February 2023. As a Deputy Minister, she forms part of the military regime which has seized power in a military coup and overthrown the legitimately elected leaders of Myanmar/Burma.; Nu Mya Zan is therefore responsible for undermining democracy and the rule of law in Myanmar/Burma and for providing support for actions that threaten the peace, security and stability of Myanmar/Burma.",,,,21-02-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Myint Thein (a.k.a U Myint Thein),male,"Myint Thein was nominated as a member the Union Election Commission (UEC) on 26 February 2021. By accepting this nomination in the aftermath of the military coup of 1 February 2021, and through his actions as a member of the UEC, notably the annulment of the results of the November 2020 elections without any proven evidence of fraud, as well as the filing of charges for electoral fraud for the same elections, and the repression against former members of the UEC, Myint Thein has been directly involved in actions undermining democracy and the rule of law in Myanmar/Burma.",,,,21-02-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Ba Maung (a.k.a. Dr Ba Maung),male,"Ba Maung has been nominated as a member the Union Election Commission (UEC) on 26 February 2021. By accepting this nomination in the aftermath of the military coup of 1 February 2021, and through his actions as a member of the UEC, notably the annulment of the results of the November 2020 elections without any proven evidence of fraud, as well as the filing of charges for electoral fraud for the same elections, and the repression against former members of the UEC, Ba Maung has been directly involved in actions undermining democracy and the rule of law in Myanmar/Burma.",,,,21-02-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Tayza Kyaw,male,"Prior to the coup of 1 February 2021, U Tayza Kyaw oversaw military operations in Kachin State, characterised by excessive use of force against ethnic minority groups and indiscriminate violence leading to the violation of civilians’ rights and their forced displacement.; Since February 2021, U Tayza Kyaw has overseen the BSO 1, which has led several large-scale military operations in close cooperation with U Than Hlaing, whose responsibility for perpetrating excessive violence and human rights violations has been established. The preparation and subsequent launch of the ‘clearance operations’ in the Sagaing and Magwe regions, within the purview of the BSO 1, displayed particularly excessive use of force as well as gender-based violence.; He is therefore responsible for serious human rights violations in Myanmar/Burma as well as for engaging in actions that threaten the peace, security and stability of Myanmar/Burma.",,,,21-02-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Ni Lin Aung,male,"Major General Ni Lin Aung has been working in the Eastern Central Command since August 2022. He is the former Commander of the Eastern Command of the Myanmar Armed Forces (Tatmadaw). Part of the jurisdiction of the Eastern Command is the State of Kayah. In an attack on 24 December 2021 near Moso village in Phruso township, Karenni (Kayah) State, at least 35 persons were killed, among them civilians, children and two humanitarian aid workers of the NGO Save the Children. The Tatmadaw is held responsible for the attack. In his position as Commander of the Eastern Command, Major (formerly Brigadier) General Ni Lin Aung directly commanded the units in the State of Kayah, including those responsible for that massacre.; On 21 July 2023, Major General Ni Lin Aung was appointed Deputy Minister for Home Affairs and given the joint responsibility of Police Chief. As a Deputy Minister, he forms part of the military regime which has seized power in a military coup and overthrown the legitimately elected leaders of Myanmar/Burma.; Major General Ni Lin Aung is therefore responsible for undermining democracy and the rule of law in Myanmar/Burma and for serious human rights violations and engaging in actions that threaten the peace, security and stability of Myanmar/Burma.",,,,21-02-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Aung Zaw Aye,male,"Lieutenant General Aung Zaw Aye has been the Shan State chief minister since February 2023. He is the former Commander of the Bureau of Special Operations No 2 of the Myanmar Armed Forces (Tatmadaw).; In a military attack on 24 December 2021 near Moso village in Phruso township, Karenni (Kayah) State, at least 35 persons were killed, among them civilians, children and two humanitarian aid workers of the NGO Save the Children. The Tatmadaw is held responsible for the attack. In his position as commander of the Bureau of Special Operations 2, Lt. Gen. Aung Zaw Aye was in command of the Eastern Command, which directly commands the military units active in the State of Kayah, including those responsible for that massacre. Lt. Gen. Aung Zaw Aye is therefore responsible for serious human rights violations and for engaging in actions that threaten the peace, security and stability of Myanmar/Burma.",,,,21-02-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Kan Zaw (a.k.a. Dr Kan Zaw),male,"Kan Zaw has been the Minister for Investment and Foreign Economic Relations since 19 August 2022. He was appointed by the State Administrative Council (SAC), led by Commander-in-Chief Min Aung Hlaing, which took over the legislative, executive and judicial powers of the State as of 2 February 2021. He was previously appointed by the SAC as the Union Auditor-General following the 1 February 2021 coup.; As Government Minister, he forms part of the military regime which seized power during a military coup and overthrew legitimately elected leaders in Myanmar/Burma. As Minister for Investment and Foreign Economic Relations, he is in charge of facilitating business and investments in Myanmar/Burma and cooperation with foreign partners. In that capacity, Kan Zaw takes an active role in supporting the military’s efforts to attract foreign investment, thereby contributing to securing the financial needs of the military regime. Therefore, he is responsible for undermining democracy and the rule of law in Myanmar/Burma as well as for engaging in actions that threaten the peace, security and stability of Myanmar.; Additionally, he is associated with several high-level figures of the military regime, including Commander-in-Chief Min Aung Hlaing.",,,,08-11-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Htun Htun Oo,male,"Htun Htun Oo is the Chief Justice of the Supreme Court in Myanmar/Burma, as confirmed in that position by Commander-in-Chief Min Aung Hlaing on 2 February 2021, following the 1 February 2021 coup.; The Supreme Court, under Htun Htun Oo’s leadership, has been involved in the prosecution of democratically elected leaders and opposition figures, and failed to accomplish its duties as the highest jurisdiction responsible for upholding the rule of law and guaranteeing the independence of the judiciary. Therefore, in his capacity as Chief Justice of the Supreme Court, Htun Htun Oo is engaged in activities that undermine democracy and the rule of law in Myanmar/Burma.; Additionally, since his confirmation as the Chief Justice of the Supreme Court, Htun Htun Oo has been associated with high-level figures of the military regime, including Commander-in-Chief Min Aung Hlaing.",,,,08-11-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Swe Swe Aung (a.k.a. Dr. Swe Swe Aung),female,"Swe Swe Aung is the Director-General of the Prosecution Department in the Ministry of Legal Affairs, appointed by the State Administrative Council (SAC) on 31 March 2022.; The Prosecution Department, under Swe Swe Aung’s leadership, has been involved in several judicial cases against democratically elected leaders and opposition figures that were conducted in violation of rights of defense and right to a fair trial, including the proceedings leading to the execution of four pro-democracy figures. Therefore, in her capacity as Director-General of the Prosecution Department, Swe Swe Aung is engaged in activities that undermine democracy and the rule of law in Myanmar/Burma.; Additionally, Swe Swe Aung is associated with several State Administrative Council and military-appointed figures and leaders such as Commander-in-Chief Min Aung Hlaing and Attorney General Dr Thida Oo.",,,,08-11-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Zaw Min,male,"Zaw Min is the Director-General of the Prisons Department in the Ministry of Home Affairs, appointed by the State Administrative Council (SAC) on 4 February 2021. In that capacity, he is responsible for the management of prisons in Myanmar/Burma.; The Prisons Department, under Zaw Min’s leadership, has been involved in several cases of mismanagement of prisons and detainees have been subject to violence, beating, torture and other inhuman treatment in prisons. Additionally, prison authorities violated the rights of defense of detained persons. Therefore, in his capacity as Director-General of the Prisons Department, Zaw Min is engaged in activities that undermine democracy and the rule of law in Myanmar/Burma.; Additionally, Zaw Min is associated with several State Administrative Council and military-appointed figures and leaders such as Commander-in-Chief Min Aung Hlaing and Minister of Home Affairs Lieutenant-General Soe Htut.",,,,08-11-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
U Zaw Lin Aung,male,"U Zaw Lin Aung is a former military officer and the Deputy Director of the Prison Department of the Yangon Region since late 2021. Additionally, U Zaw Lin Aung is in charge of the Insein Prison.; Under his leadership, political prisoners detained in the Insein Prison have been subject to violence, beating, torture and other inhuman treatment committed by the prison personnel. Therefore, in his capacity as Deputy Director of the Prison Department of the Yangon Region and being in charge of the Insein Prison, U Zaw Lin Aung is engaged in activities that undermine democracy and the rule of law in Myanmar/Burma.",,,,08-11-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
U Than Swe,male,"U Than Swe has been the Union Foreign Minister since February 2023. As a Minister, he forms part of the military regime which has seized power in a military coup and overthrown the legitimately elected leaders of Myanmar/Burma.; He is therefore responsible for undermining democracy and the rule of law in Myanmar/Burma and for providing support for actions that threaten the peace, security and stability of Myanmar/Burma.; He is the former Chair of the Anti-Corruption Commission, appointed by the State Administrative Council (SAC) from 19 August 2022 until February 2023.; The Anti-Corruption Commission, then under U Than Swe’s leadership, has implemented policies with the aim of legitimising the military coup, including its involvement in proceedings against democratically elected leaders, such as bringing corruption charges against State Counsellor Daw Aung San Suu Kyi. Therefore, in his capacity as Chair of the Anti-Corruption Commission, U Than Swe was engaged in activities and policies that undermine democracy and the rule of law in Myanmar/Burma.",,,,08-11-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Ko Ko Lwin,male,"Ko Ko Lwin is a member of the Union Election Commission (UEC), appointed by the State Administrative Council (SAC) on 1 April 2022. By accepting this nomination in the aftermath of the military coup of 1 February 2021, and through his actions as a member of the UEC, notably the annulment of the results of the November 2020 elections without any proven evidence of fraud, as well as the filing of charges for electoral fraud for the same elections, Ko Ko Lwin has been directly involved in actions undermining democracy and the rule of law in Myanmar/Burma.",,,,08-11-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Min Min Oo,male,"Min Min Oo is a member of the Union Election Commission (UEC), appointed by the State Administrative Council (SAC) on 2 May 2022. By accepting this nomination in the aftermath of the military coup of 1 February 2021, and through his actions as a member of the UEC, notably the annulment of the results of the November 2020 elections without any proven evidence of fraud, as well as the filing of charges for electoral fraud for the same elections, Min Min Oo has been directly involved in actions undermining democracy and the rule of law in Myanmar/Burma.",,,,08-11-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Htun Aung,male,"General Htun Aung is the Commander-in-Chief of the Myanmar Air Force, appointed by the Commander-in-Chief of the Myanmar Armed Forces, Senior-General Min Aung Hlaing on 12 January 2022. In that capacity, Htun Aung commands and controls the air forces in Myanmar.; The Myanmar Air Force committed attacks against civilian targets across Myanmar, killing and harming civilians, including children and people belonging to ethnic and religious minorities. Schools, places of worship and public health facilities were also targeted.; In his position as Commander-in-Chief of the Myanmar Air Force, General Htun Aung is responsible for serious human rights violations, for activities undermining democracy and the rule of law in Myanmar/Burma, as well as for actions that threaten the peace, security and stability of Myanmar/Burma.; Furthermore, General Htun Aung takes part in the governance of MEHL, a military-owned conglomerate that provides the Myanmar military with economic and material resources enabling their operations.; Therefore, he provides support for actions that threaten the peace, security and stability of Myanmar/Burma.",,,,08-11-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Phone Myat,male,"Lieutenant General Phone Myat is the Commander of Bureau Special Operation 3 (BSO 3) of the Myanmar Armed Forces (Tatmadaw) since April 2021.; Previously, he served as Deputy Minister at the Ministry of Home Affairs between July 2020 and April 2021, and he was the commander of the Western Command between May 2019 and July 2020.; As commander of BSO 3, Phone Myat commands and controls military forces of the South Western Command (Ayeyarwaddy), the Southern Command (Bago and Magway) and the Western Command (Rakhine and Chin).; Military forces under his command committed serious human rights violations, crimes and atrocities, including killings, ground and aerial attacks against civilians and massacres in the Magway region, Chin State and the Bago region.; In his capacity as Commander of BSO 3, Phone Myat is responsible for serious human rights violations, for activities undermining democracy and the rule of law in Myanmar/Burma, as well as for actions that threaten the peace, security and stability of Myanmar/Burma.",,,,08-11-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Aung Soe,male,"Lieutenant General Aung Soe is the Commander of Bureau Special Operation 4 (BSO 4) of the Myanmar Armed Forces (Tatmadaw) since January 2021. Previously, he was the Deputy Minister of Home Affairs until March 2018, then the Chief of Bureau Special Operation 6.; As commander of BSO 4, Aung Soe commands and controls military forces of the Coastal Command in Tanintharyi Division and the South Eastern Command in Mon and Karen State.; Military forces under his command committed serious human rights violations, crimes and atrocities, including killings, ground and aerial attacks against civilians, illegitimate arrests and the use of artillery fire. Kayin/Karen state, one of the regions under Aung Soe’s command, recorded 3993 violent incidents from the coup until July 2022.; In his capacity as Commander of BSO 4, he is responsible for serious human rights violations, for activities undermining democracy and the rule of law in Myanmar/Burma, as well as for actions that threaten the peace, security and stability of Myanmar/Burma.",,,,08-11-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Thet Pon,male,"Lieutenant General Thet Pon is the Commander of the Bureau of Special Operations 5 (BSO 5) of the Myanmar Armed Forces (Tatmadaw) since June 2020. Previously, he was Commander of the North Western Command until 2017 and the Yangon Regional Commander between 2017 and June 2020.; As Commander of BSO 5, Thet Pon commands and controls the military forces and the military tribunals in the Yangon Region.; In March 2021, the State Administration Council introduced martial law in Myanmar, transferring executive and judicial power to the head of the relevant regional military commands. By July 2022, military tribunals in the Yangon Region sentenced 119 individuals to death, many of them for political reasons, including four members of the democratic opposition who were executed in the Yangon Region.; Additionally, military forces in the Yangon region committed violent acts and killings against peaceful protestors, such as the use of lethal force during anti-junta protests in Yangon’s Hlaing Tharyar township on 14 March 2021.; In his capacity as Commander of BSO 5, Thet Pon is responsible for serious human right violations, for activities undermining democracy and the rule of law in Myanmar/Burma, as well as for actions that threaten the peace, security and stability of Myanmar/Burma.",,,,08-11-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Htein Win,male,"Major General Htein Win is the Commander of the Southern Command of the Myanmar Armed Forces (Tatmadaw). As regional commander, he commands and controls military forces in the Bago and Magway regions.; Military forces in those regions committed air strikes, raids, arson, numerous killings and used human shields. The Magway region is a particular hotspot for brutal anti-opposition operations conducted by the military, using a ‘Kill All, Burn All, Loot All’ strategy in the Magway region.; In his capacity as Commander of the Southern Command, Htein Win is responsible for serious human right violations, for activities undermining democracy and the rule of law in Myanmar/Burma, as well as for actions that threaten the peace, security and stability of Myanmar/Burma.",,,,08-11-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Htin Latt Oo,male,"Major General Htin Latt Oo is Commander of the Western Command of the Myanmar Armed Forces (Tatmadaw) since July 2020. As a regional commander, he commands and controls military forces in the Western Rakhine and Chin regions.; Military forces in those regions committed serious human rights violations and crimes, including airstrikes, rape, use of human shields, torching of homes, massacres and unlawful arrests.; In his capacity as Commander of the Western Command, Htin Latt Oo is responsible for serious human right violations, for activities undermining democracy and the rule of law in Myanmar/Burma, as well as for actions that threaten the peace, security and stability of Myanmar/Burma.",,,,08-11-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Than Htike,male,"Brigadier General Than Htike is the Commander of the North Western Command of the Myanmar Armed Forces (Tatmadaw) since 6th January 2022. As regional commander, he commands and controls military forces in the Sagaing Region.; Military forces under his command committed serious human rights violations, excessive use of force and brutal actions against the civilian population, including the military attack against a school in Depeyin Township, Sagaing Region, killing at least 13 people including 11 children. In the Sagaing Region, military forces burned over 20 000  houses since the military coup.; In his capacity as regional commander for North Western Command, Than Htike is responsible for serious human rights violations, for activities undermining democracy and the rule of law in Myanmar/Burma, as well as for actions that threaten the peace, security and stability of Myanmar/Burma.",,,,08-11-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
