462,HOSSEINI Seyed Sadegh,male,Iran,"General Seyed Sadegh Hosseini is the head of the Islamic Revolutionary Guards Corps (IRGC) in Kurdistan province.; Kurdistan province has seen severe violence by Iranian security forces, including the IRGC, against the 2022 protest wave. Moreover, the IRGC uses Kurdistan province as a base to conduct military operations against Iraqi Kurdistan, which led to the death of more than a dozen non-combatants.; Seyed Sadegh Hosseini is among those responsible for the IRGC violence against protestors in Kurdistan province. He is therefore responsible for serious human rights violations in Iran.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_36_2012_18_January_2012,02012R0036_20241125,http://data.europa.eu/eli/reg/2012/36/2024-11-25,14-11-2022,EU
463,RAJABPOUR Sereng Hossein,male,Iran,"Colonel Sereng Hossein Rajabpour is the commander of the Beit al-Maqdis force (IRGC in Kurdistan) in the city of Sanandaj in the province of Kurdistan.; Kurdistan province has seen severe violence by Iranian security forces, including the IRGC, against the 2022 protest wave, especially in the city of Sanandaj.; Sereng Hossein Rajabpour is among those responsible for the violence against protestors in Kurdistan province. He is therefore responsible for serious human rights violations in Iran.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_36_2012_18_January_2012,02012R0036_20241125,http://data.europa.eu/eli/reg/2012/36/2024-11-25,14-11-2022,EU
464,ASL Gholamhossein Mohammadi,male,Iran,"Gholamhossein Mohammadi Asl is the head of the Islamic Revolutionary Guards Corps (IRGC) in Ardabil province – a province with an Azeri ethnic minority.; Iranian security forces, including the IRGC, committed serious human rights violations in Ardabil province during the 2022 protests. Reports show that an Iranian schoolgirl named Asra Panahi was beaten to death by security forces for refusing to sing the pro-regime anthem.; Gholamhossein Mohammadi Asl is therefore responsible for serious human rights violations in Iran.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_36_2012_18_January_2012,02012R0036_20241125,http://data.europa.eu/eli/reg/2012/36/2024-11-25,14-11-2022,EU
465,ABDI Shakar,male,Iran,"Colonel Shakar Abdi is the deputy head of the Islamic Revolutionary Guards Corps (IRGC) in Ardabil province – a province with an Azeri ethnic minority.; Iranian security forces, including the IRGC, committed serious human rights violations in Ardabil province during the 2022 protests. Reports show that an Iranian schoolgirl named Asra Panahi was beaten to death by security forces for refusing to sing the pro-regime anthem.; Shakar Abdi is therefore responsible for serious human rights violations in Iran.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_36_2012_18_January_2012,02012R0036_20241125,http://data.europa.eu/eli/reg/2012/36/2024-11-25,14-11-2022,EU
466,HASSANZADEH Hasan,male,Iran,"Brigadier General Hasan Hassanzadeh is the head of the Islamic Revolutionary Guards Corps (IRGC) in Tehran province.; Iranian security forces, including the IRGC, committed serious human rights violations in Tehran province during the 2022 protests.; Hasan Hassanzadeh is therefore responsible for serious human rights violations in Iran.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_36_2012_18_January_2012,02012R0036_20241125,http://data.europa.eu/eli/reg/2012/36/2024-11-25,14-11-2022,EU
467,AGHAEI Morteza Mir (a.k.a. MIRAGHAEI Morteza),male,Iran,"Colonel Morteza Mir Aghaei is the head of the Basij in the city of Sanandaj in the province of Kurdistan.; Iranian security forces, including the IRGC and its Basij, committed serious human rights violations in Sanandaj during the 2022 protests.; Morteza Mir Aghaei is therefore responsible for serious human rights violations in Iran.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_36_2012_18_January_2012,02012R0036_20241125,http://data.europa.eu/eli/reg/2012/36/2024-11-25,14-11-2022,EU
468,MOHAMMADIAN Abbas-Ali,male,Iran,"Abbas-Ali Mohammadian has been the head of Iran’s Law Enforcement Forces (LEF) in Alborz (Karaj) province since 2017.; Alborz (Karaj) is a province where major demonstrations have been taking place since September 2022 that have been met with excessive police violence. Security forces have frequently shot directly at peaceful protestors, leading to many deaths, including of children.; As head of the LEF in Alborz (Karaj) province, Abbas-Ali Mohammadian is therefore responsible for serious human rights violations in Iran.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_36_2012_18_January_2012,02012R0036_20241125,http://data.europa.eu/eli/reg/2012/36/2024-11-25,14-11-2022,EU
469,JAHANBAKHSH Rahim,male,Iran,Brigadier-General Rahim Jahanbakhsh is the head of Iran’s Law Enforcement Forces (LEF) in West Azerbaijan province.; West Azerbaijan is a province where major demonstrations have been taking place since September 2022 that have been met with excessive police violence.; He is therefore responsible for serious human rights violations in Iran.,"direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_36_2012_18_January_2012,02012R0036_20241125,http://data.europa.eu/eli/reg/2012/36/2024-11-25,14-11-2022,EU
470,SHEIKHNEJAD Hassan,male,Iran,"Colonel Hassan Sheikhnejad is the head of Iran’s Law Enforcement Forces (LEF) in Urumeh, the capital of West Azerbaijan province.; In Urumeh, Iranian security forces committed serious human rights violations during the 2022 protests.; He is therefore responsible for serious human rights violations in Iran.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_36_2012_18_January_2012,02012R0036_20241125,http://data.europa.eu/eli/reg/2012/36/2024-11-25,14-11-2022,EU
471,SAADATI Mahmoud,male,Iran,"Colonel Mahmoud Saadati is the head of Iran’s Law Enforcement Forces (LEF) in the city of Zahedan in Sistan and Baluchestan province.; In Zahedan, Iranian security forces committed serious human rights violations during the 2022 protests.; Mahmoud Saadati is therefore responsible for serious human rights violations in Iran.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_36_2012_18_January_2012,02012R0036_20241125,http://data.europa.eu/eli/reg/2012/36/2024-11-25,14-11-2022,EU
472,MIRZAI Morteza,male,Iran,"Brigadier-General Morteza Mirzai is the head of Iran’s Law Enforcement Forces (LEF) in Mazandaran province.; In Mazandaran province, Iranian security forces committed serious human rights violations during the 2022 protests.; Morteza Mirzai is therefore responsible for serious human rights violations in Iran.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_36_2012_18_January_2012,02012R0036_20241125,http://data.europa.eu/eli/reg/2012/36/2024-11-25,14-11-2022,EU
473,MALIKI Azizullah,male,Iran,"General Azizullah Maliki is the head of Iran’s Law Enforcement Forces (LEF) in Gilan province.; In 2022, Azizullah Maliki directed the violent crackdown against the protests in Gilan province. He was vocal in the media, vehemently defending the violent reaction of the security forces to the protests in September and October 2022.; As head of the LEF in Gilan province, Azizullah Maliki is therefore responsible for serious human rights violations in Iran.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_36_2012_18_January_2012,02012R0036_20241125,http://data.europa.eu/eli/reg/2012/36/2024-11-25,14-11-2022,EU
474,MORADI Ali-Reza,male,Iran,"Ali-Reza Moradi has been the head of Iran’s Law Enforcement Forces (LEF) in the city of Sanandaj in Kurdistan province since December 2018.; In that position, Ali-Reza Moradi reports to the general staff of the armed forces in Iran, directly under the authority of the Supreme Leader of the Islamic Republic of Iran.; Moradi has been responsible for the mass arrest of protesters and ordered the use of lethal weapons against unarmed protesters during the November 2019 nationwide protests in Sanandaj, which resulted in the death of at least two protesters.; Blatant and severe human rights violations by the police forces in Sanandaj, such as the indiscriminate shooting with live ammunition at peaceful protesters –including children, have been documented since protests surrounding the death of Mahsa Amini started mid-September 2022.; Moradi has also publicly advocated a harsh approach towards persons participating in the demonstrations. Since the beginning of the 2022 demonstrations, police forces have arbitrarily detained numerous human rights defenders and journalists.; Ali-Reza Moradi is therefore responsible for serious human rights violations in Iran.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_36_2012_18_January_2012,02012R0036_20241125,http://data.europa.eu/eli/reg/2012/36/2024-11-25,14-11-2022,EU
475,RAFIEI Enayatollah,male,Iran,"Captain Enayatollah Rafiei is a member of the Morality Police (EU-listed), an Islamic religious police that is part of Iran’s Law Enforcement Forces (LEF). He is the commander of the squad that arrested Mahsa Amini.; On 13 September 2022, Rafiei and three other members of his squad arbitrarily arrested 22-year old Mahsa Amini in Tehran, allegedly for wearing a hijab improperly. She was subsequently taken to the Morality Police’s headquarters for an ‘educational and orientation class’. According to reliable reports and witnesses, she was brutally beaten and mistreated in custody, which led to her hospitalisation and death on 16 September 2022. The Morality Police’s abusive behaviour is not confined to this incident and has been widely documented.; As commander of the squad, Captain Enayatollah Rafiei is responsible for Amini’s death and is therefore responsible for serious human rights violations in Iran.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_36_2012_18_January_2012,02012R0036_20241125,http://data.europa.eu/eli/reg/2012/36/2024-11-25,14-11-2022,EU
476,KHOSHNAMVAND Ali,male,Iran,"Sergeant Ali Khoshnamvand is a member of the Morality Police (EU-listed), an Islamic religious police that is part of Iran’s Law Enforcement Forces (LEF). He is one of the officers in the squad that arrested Mahsa Amini.; On 13 September 2022, Khoshnamvand and three other members of a squad arbitrarily arrested 22-year old Mahsa Amini in Tehran, allegedly for wearing a hijab improperly. She was subsequently taken to the Morality Police’s headquarters for an ‘educational and orientation class’. According to reliable reports and witnesses, she was brutally beaten and mistreated in custody, which led to her hospitalisation and death on 16 September 2022. The Morality Police’s abusive behaviour is not confined to this incident and has been widely documented.; As one of the officers who arrested Amini, Sergeant Ali Khoshnamvand is responsible for Amini’s death and is therefore responsible for serious human rights violations in Iran.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_36_2012_18_January_2012,02012R0036_20241125,http://data.europa.eu/eli/reg/2012/36/2024-11-25,14-11-2022,EU
477,GHORBAN-HOSSEINI Fatemeh,female,Iran,"Fatemeh Ghorban-Hosseini is a member of the Morality Police (EU-listed), an Islamic religious police that is part of Iran’s Law Enforcement Forces (LEF). She is one of the officers in the squad that arrested Mahsa Amini.; On 13 September 2022, Ghorban-Hosseini and three other members of a squad arbitrarily arrested 22-year old Mahsa Amini in Tehran, allegedly for wearing a hijab improperly. She was subsequently taken to the Morality Police’s headquarters for an ‘educational and orientation class’. According to reliable reports and witnesses, she was brutally beaten and mistreated in custody, which led to her hospitalisation and death on 16 September 2022. The Morality Police’s abusive behaviour is not confined to this incident and has been widely documented.; As one of the officers who arrested Amini, Fatemeh Ghorban-Hosseini is responsible for Amini’s death and is therefore responsible for serious human rights violations in Iran.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_36_2012_18_January_2012,02012R0036_20241125,http://data.europa.eu/eli/reg/2012/36/2024-11-25,14-11-2022,EU
478,SAFARI Parastou,female,Iran,"Parastou Safari is a member of the Morality Police (EU-listed), an Islamic religious police that is part of Iran’s Law Enforcement Forces (LEF). She is one of the officers in the squad that arrested Mahsa Amini.; On 13 September 2022, Safari and three other members of a squad arbitrarily arrested 22-year old Mahsa Amini in Tehran, allegedly for wearing a hijab improperly. She was subsequently taken to the Morality Police’s headquarters for an ‘educational and orientation class’. According to reliable reports and witnesses, she was brutally beaten and mistreated in custody, which led to her hospitalisation and death on 16 September 2022. The Morality Police’s abusive behaviour is not confined to this incident and has been widely documented.; As one of the officers who arrested Amini, Parastou Safari is responsible for Amini’s death and is therefore responsible for serious human rights violations in Iran.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_36_2012_18_January_2012,02012R0036_20241125,http://data.europa.eu/eli/reg/2012/36/2024-11-25,14-11-2022,EU
479,JEBELLI Peyman,male,Iran,"Peyman Jebelli is the Director of Islamic Republic of Iran Broadcasting (IRIB), which is notorious for being a regime mouthpiece.; IRIB severely restricts and denies the free flow of information to the Iranian people. Furthermore, IRIB is actively involved in organising and broadcasting forced ‘confessions’ of regime critics, obtained through intimidation and severe violence. These ‘confessions’ are often aired following public protests, or prior to an execution as a means of reducing public backlash. As Director of IRIB, Jebelli is responsible for IRIB’s actions and news content.; Whereas several high-profile state broadcasting personnel have resigned recently and disavowed the Iranian regime’s violent response to the 2022 protests, Jebelli continues to act in his position. His appointment as director of Iran’s main official news source was authorised by Supreme Leader Ali Khamenei and indicates ideological proximity to the regime.; He is therefore responsible for serious human rights violations in Iran.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_36_2012_18_January_2012,02012R0036_20241125,http://data.europa.eu/eli/reg/2012/36/2024-11-25,12-12-2022,EU
480,REZVANI Ali (a.k.a REZWANI Ali),male,Iran,"Ali Rezvani is a reporter for Islamic Republic of Iran Broadcasting (IRIB) and news anchor/presenter on IRIB’s nightly 20.30 news programme.; IRIB is a state-controlled Iranian media organisation and tasked with spreading government information. IRIB’s nightly 20.30 news broadcast, which airs on Channel 2, is the country’s leading news programme and considered to be IRIB’s primary platform for implementing the agendas of security forces, including the Ministry of Intelligence (MOIS) and the Islamic Revolutionary Guard Corps (IRGC). Documented cases show that the 20.30 news airs forced confessions.; In his capacity as IRIB reporter, Ali Rezvani participates in interrogations leading to forced confessions, thereby directly engaging in and facilitating serious human rights violations. In his capacity as news anchor of the 20.30 news, Rezvani promotes the Iranian security forces’ agenda, which condones serious human rights violations such as torture and arbitrary arrests and detention. Rezvani also peddles propaganda against critics in order to intimidate them and to justify and encourage their ill-treatment, thereby violating their right to free expression.; He is therefore responsible for serious human rights violations in Iran.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_36_2012_18_January_2012,02012R0036_20241125,http://data.europa.eu/eli/reg/2012/36/2024-11-25,12-12-2022,EU
481,ZABIHPOUR Ameneh Sadat,female,Iran,"Ameneh Sadat Zabihpour is the head of the foreign Persian-language media group at IRIB, which is notorious for being a regime mouthpiece.; IRIB severely restricts and denies the free flow of information to the Iranian people. Furthermore, IRIB is actively involved in organising and broadcasting forced ‘confessions’ of regime critics, obtained through intimidation and severe violence. These ‘confessions’ are often aired following public protests, or prior to an execution as a means of reducing public backlash.; Whereas several high-profile state broadcasting personnel have resigned recently and disavowed the Iranian regime’s violent response to the 2022 protests, Zabihpour continues to act in her position. She has interrogated critics of the regime and produced forced confession videos.; She is therefore responsible for serious human rights violations in Iran.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_36_2012_18_January_2012,02012R0036_20241125,http://data.europa.eu/eli/reg/2012/36/2024-11-25,12-12-2022,EU
482,KHATAMI Seyyed Ahmad,male,Iran,"Seyyed Ahmad Khatami is a hard-line cleric and an influential Friday-prayer imam in Tehran. Khatami is also a member of the Assembly of Experts for the Leadership, an Iranian entity that is itself implicated in human rights violations for its neglect in upholding constitutional provisions.; As a cleric close to the state authorities and with a large audience, he leverages his position to verbally attack and incite violence against protesters. He not only defends the repressive actions of the security forces of Iran but has also on several occasions urged for even harsher treatment of protesters, including the death sentence.; He is therefore responsible for serious human rights violations in Iran.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_36_2012_18_January_2012,02012R0036_20241125,http://data.europa.eu/eli/reg/2012/36/2024-11-25,12-12-2022,EU
483,MIRAHMADI Seyyed Majid,male,Iran,"Brigadier General Seyyed Majid Mirahmadi is Iran’s Deputy Minister of Interior, responsible for overseeing Iran’s security and police forces, actors that are involved in serious human rights violations in Iran.; Iran’s security and police forces are violently clamping down on protests, shooting directly at peaceful protesters and arbitrarily arresting people with total disregard for their human rights.; In his statements, Mirahmadi refers to the protests as riots that have to end, and criminalises and threatens those participating in peaceful protests. He is also personally whitewashing the serious human rights violations committed by forces under his authority, – for example, by claiming that 16-year-old protester Nika Shakrami committed suicide. Reports indicate that it is very likely that she died at the hands of security forces.; He is therefore responsible for serious human rights violations in Iran.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_36_2012_18_January_2012,02012R0036_20241125,http://data.europa.eu/eli/reg/2012/36/2024-11-25,12-12-2022,EU
484,MOUSAVI Sayyed Abdolrahim,male,Iran,"Major General Sayyed Abdolrahim Mousavi is the Commander-in-Chief of Iran’s Army. In this capacity, he bears responsibility for the Iranian Army’s involvement in the regime’s violent response to the 2022 protests.; On several occasions, Mousavi described the protests in Iran as riots organised and planned by the enemies of Iran, thereby framing the protests as a national security threat. He used threatening language directed at participants in the protest movement. He also praised the Iranian security forces’ violent response to protesters, describing it as an effective way to neutralise Iran’s enemies.; He is therefore responsible for serious human rights violations in Iran.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_36_2012_18_January_2012,02012R0036_20241125,http://data.europa.eu/eli/reg/2012/36/2024-11-25,12-12-2022,EU
485,BORMAHANI Mohsen (a.ka. BARMAHANI Mohsen),male,Iran,"Mohsen Bormahani is the Deputy Director of Islamic Republic of Iran Broadcasting (IRIB), which acts as a regime mouthpiece.; In his position, Bormahani holds responsibility for IRIB content. IRIB severely restricts and denies the free flow of information to the Iranian people. Furthermore, IRIB is actively involved in organising and broadcasting forced ‘confessions’ of regime critics, obtained through intimidation and severe violence. These ‘confessions’ are often aired following public protests, or prior to an execution as a means of reducing public backlash.; Whereas several high-profile state broadcasting personnel have resigned recently and disavowed the Iranian regime’s violent response to the 2022 protests in Iran, Bormahani continues to act in his position as Deputy Director and in recent statements has defended the regime.; He is therefore responsible for serious human rights violations in Iran.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_36_2012_18_January_2012,02012R0036_20241125,http://data.europa.eu/eli/reg/2012/36/2024-11-25,12-12-2022,EU
486,JOKAR Morteza,male,Iran,"Colonel Morteza Jokar is the deputy head of Iran’s Law Enforcement Forces (LEF) in Sistan and Baluchestan province.; In this function, he is responsible for directing the violent crackdown on civilian protesters in Sistan and Baluchestan province following the death of Mahsa Amini in September 2022. Forces under his command are responsible for firing live ammunition at protesters during the 30 September 2022 massacre in Zahedan and the 4 November 2022 massacre in Khash, in which dozens of people were killed and wounded. Other violent crackdowns on protests in other provincial cities (Saravan, Chabahar, Iranshahr, Rask, Sarbaz and others) also took place under his control during the autumn of 2022.; He is therefore responsible for serious human rights violations in Iran.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_36_2012_18_January_2012,02012R0036_20241125,http://data.europa.eu/eli/reg/2012/36/2024-11-25,12-12-2022,EU
487,SOURI Majid,male,Iran,"Majid Souri is a Second Brigadier-General of the Islamic Revolutionary Guard Corps (IRGC). He was the Deputy Commander of the IRGC in Lorestan province. Since December 2022, he is Head of the Rahian-e Noor and Tourism Organization, affiliated with the IRGC and Basij.; He is responsible for the security forces’ violent repression of protests in 2022, especially in the city of Khorramabad, where people gathered to mourn the death of Nika Shakrami, an Iranian teenager who disappeared soon after Mahsa Amini’s death.; He is therefore responsible for serious human rights violations in Iran.","direct,activity","a direct reason for being sanctioned refers to an individual's own actions, decisions, or responsibilities that violate international laws, norms, or sanctions criteria. the individual is sanctioned based on their own actions or on the reasonable assumption that, given their role or position within the sanctioned regime, they were directly involved in or responsible for the conduct in question.,sanctions are imposed based on specific actions or behaviors an individual has taken, such as human rights violations, involvement in terrorism, corruption, or cyberattacks. the focus is on what the person did.",COUNCIL_REGULATION_EU_36_2012_18_January_2012,02012R0036_20241125,http://data.europa.eu/eli/reg/2012/36/2024-11-25,12-12-2022,EU
