Name_id,Name,Gender,Statement_of_reason,Activity-based,Profit_based,Status_based,Family-member_sanctions,Date_designated,Doc_num,Doc_title,Doc_url,Nationality,Regime_name,Designation_source,Unnamed: 15
465,kulik valentina,female,"Valentina Gennadevna KULIK is an involved person under the Belarus (Sanctions) (EU Exit) Regulations 2019 on the basis of the following grounds: KULIK is or has been responsible for, engaging in, providing support for, or promoting: (1) the repression of civil society or democratic opposition in Belarus and (2) actions, policies or activities which undermine democracy or the rule of law in Belarus.",1,0,0,0,07/12/2023,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Republic of Belarus (Sanctions) (EU Exit) Regulations 2019,UK,
466,zapasnik marina,female,"Marina Sviatoslavovna ZAPASNIK (hereafter ZAPASNIK) is an involved person under the Belarus (Sanctions) (EU Exit) Regulations 2019 on the basis of the following grounds: ZAPASNIK is or has been responsible for, engaging in, providing support for, or promoting: (1) the repression of civil society or democratic opposition in Belarus and (2) actions, policies or activities which undermine democracy or the rule of law in Belarus.",1,0,0,0,07/12/2023,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Republic of Belarus (Sanctions) (EU Exit) Regulations 2019,UK,
467,zenkevich valentina,female,"Valentina Nikolaevna ZENKEVICH is an involved person under the Belarus (Sanctions) (EU Exit) Regulations 2019 on the basis of the following ground: Valentina Nikolaevna ZENKEVICH is or has been responsible for, engaging in, providing support for, or promoting: (1)  the repression of civil society or democratic opposition in Belarus, and (2) actions, policies or activities which undermine democracy or the rule of law in Belarus.",1,0,0,0,07/12/2023,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Republic of Belarus (Sanctions) (EU Exit) Regulations 2019,UK,
468,cvijanovic zeljka,female,"Zeljka Cvijanovic, as President of Republika Srpska, is working with Milorad Dodik (also designated under the Bosnia and Herzegovina (Sanctions) (EU Exit) Regulations 2020) to undermine the territorial integrity,  international personality or constitutional order of Bosnia and Herzegovina, through enacting the unilateral transfer of state competencies from the Government of Bosnia and Herzegovina to Republika Srpska, signing into law the legislative steps to begin to degrade/destroy state institutions as well as establishing an independent tax authority, medical agency, and army in the Republika Srpska. Cvijanovic’s actions are unconstitutional and go against the central tenets of the Dayton Peace Agreement as well as undermine the state’s competences in security.

Previously 11th Prime Minister of Republika Srpska. She is a member of the Alliance of Independent Social Democrats party (SNSD/СНСД), also a member of the party’s Executive Board and its Main Board",1,0,0,0,11/04/2022,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Bosnia and Herzegovina (Sanctions) (EU Exit) Regulations 2020,UK,
469,sultana aozma,female,"We have reasonable grounds to suspect that Aozma SULTANA (“SULTANA”) is an involved person on the basis that SULTANA: 1. Has been involved in terrorist activity by: a. Making available funds and providing financial services for the purposes of terrorism by making available funds and providing financial services to “Gaza Now”, an organisation which promotes, encourages and supports Hamas and Palestinian Islamic Jihad, and to its founder Mustafa AYASH, and b. Supporting or assisting Mustafa AYASH, and Gaza Now, both persons whom it is reasonable to suspect SULTANA knew or believed were involved in promoting or encouraging terrorism; and 2. Is associated with persons who are or have been involved in terrorist activity, namely Mustafa AYASH, and Gaza Now.

We have reasonable grounds to suspect that at least the following entities are owned or controlled by SULTANA and are therefore also subject to the asset freeze on SULTANA: Al-Qureshi Executives (company number 138086160) and the Aakhirah Ltd (company number 06850415).",1,0,1,0,27/03/2024,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Counter-Terrorism (Sanctions) (EU Exit) Regulations 2019,UK,
470,djang tcheul,female,"Djang Tcheul Hy has been involved together with her husband Kim Yong Nam, her son Kim Su Gwang and her daughter-in-law Kim Kyong Hui in a pattern of deceptive financial practices which could contribute to the DPRK’s nuclear-related, ballistic missile-related or other weapons of mass destruction-related programmes. She was the owner of several bank accounts in the European Union which were opened by her son Kim Su Gwang in her name. She was also involved in several bank transfers from accounts from her daughter-in-law KIM Kyong Hui to bank accounts outside the European Union.

Associations with Kim Yong Nam, Kim Su Gwang, and Kim Kyong Hui",1,0,1,1,31/12/2020,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,UK,
471,ryang su,female,"Director of Pan Systems Pyongyang. Pan Systems Pyongyang has been designated for assisting in the evasion of sanctions imposed by the United National Security Council through the attempted sale of arms and related materiel to Eritrea. Pan Systems is also controlled by and works on behalf of the Reconnaissance General Bureau which has been designated by the United Nations.

Associations with Pan Systems, Glocom, International Servides Sdn Bhd, and International Global Systems Sdn Bhd",1,0,0,0,31/12/2020,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,UK,
472,kim kyong,female,"KIM Kyong Hui, a four-star general of the DPRK, has been involved together with her husband Kim Su Gwang, her father-in-law Kim Yong Nam and her mother-in-law Djang Tcheul Hy in a pattern of deceptive financial practices which could contribute to the DPRK’s nuclear-related, ballistic missile-related or other weapons of mass destruction-related programmes. She received several bank transfers from her husband Kim Su Gwang and father-in-law Kim Yong Nam, and transferred money to accounts outside the European Union in her name or the name of her mother-in-law, Djang Tcheul Hy.

Association with Tcheul Hy Djang, Yong Nam Kim and Su Gwang Kim",1,0,1,1,31/12/2020,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,UK,
473,stepanova olga,female,"In December 2007, an organised criminal group was involved in serious corruption through the misappropriation of the equivalent of $230m of Russian state property via a complex scheme involving a fraudulent tax rebate. STEPANOVA participated in the serious corruption through her approval of part of the fraudulent tax rebate. She was responsible for and her actions facilitated or provided support for the serious corruption. She transferred or converted, or facilitated the transfer or conversion of, the proceeds of the serious corruption and benefitted financially from the serious corruption.

Wife of Vladlen STEPANOV at the time of the serious corruption",1,0,1,1,26/04/2021,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Global Anti-Corruption Sanctions Regulations 2021,UK,
474,khimina yelena,female,"In December 2007, an organised criminal group was involved in serious corruption through the misappropriation of the equivalent of $230m of state property via a complex scheme involving a fraudulent tax rebate. KHIMINA participated in the serious corruption through her approval of part of the fraudulent tax rebate. She was responsible for and her actions facilitated or provided support for the serious corruption. She also transferred or converted, or facilitated the transfer or conversion of, the proceeds of the serious corruption.",1,0,0,0,26/04/2021,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Global Anti-Corruption Sanctions Regulations 2021,UK,
475,mayorova yulia,female,"In December 2007, an organised criminal group was involved in serious corruption through the misappropriation of the equivalent of $230m of Russian state property via a complex scheme involving a fraudulent tax rebate. MAYOROVA participated in the fraud through her involvement, in particular, in court processes based on fraudulent claims for damages, as the lawyer representing Makhaon. Her actions facilitated or provided support for the serious corruption.",1,0,0,0,26/04/2021,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Global Anti-Corruption Sanctions Regulations 2021,UK,
476,kosakova anna,female,"Anna KOSAKOVA is an involved person under the Global Anti-Corruption Sanctions Regulations 2021 on the basis that she has been involved in serious corruption. Specifically, KOSAKOVA has been responsible for or engaged in serious corruption or has facilitated or provided support for serious corruption or has concealed or disguised or has facilitated the concealment or disguise of serious corruption given that she received benefit from funds over $300m improperly diverted, allocated or granted from the Central Bank of Lebanon, whilst Riad Salameh was its Governor.",1,0,0,0,10/08/2023,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Global Anti-Corruption Sanctions Regulations 2021,UK,
477,hoayek marianne,female,"Marianne HOAYEK is an involved person under the Global Anti-Corruption Sanctions Regulations 2021 on the basis that she has been involved in serious corruption. Specifically, she has facilitated or provided support for serious corruption, or has profited financially or obtained any other benefit from serious corruption given that she received benefit from funds over $300m improperly diverted, allocated or granted from the Central Bank of Lebanon whilst Riad Salameh was its Governor.",1,1,0,0,10/08/2023,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Global Anti-Corruption Sanctions Regulations 2021,UK,
478,among anita,female,"Anita Annet AMONG is an involved person under the Global Anti-Corruption Sanctions Regulations 2021. Specifically, AMONG, whilst Speaker of Parliament of Uganda and Member of Parliament for Bukedea District, is or has been responsible for or engaged in serious corruption.",1,0,0,0,30/04/2024,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Global Anti-Corruption Sanctions Regulations 2021,UK,
479,kitutu mary,female,"Mary Goretti KITUTU is an involved person under the Global Anti-Corruption Sanctions Regulations 2021. Specifically, KITUTU, whilst serving as the Minister for Karamoja Affairs and MP for Manafwa District engaged in or facilitated serious corruption. Having been entrusted with or through her role in the grant or allocation of iron sheets intended for residents of the Karamoja region, she improperly diverted, granted, or allocated them for the benefit of others.",1,0,0,0,30/04/2024,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Global Anti-Corruption Sanctions Regulations 2021,UK,
480,nandutu agnes,female,"Agnes Nandutu is an involved person under the Global Anti-Corruption Sanctions Regulations 2021 on the basis that there are reasonable grounds to suspect that she, as a foreign public official, has been involved in serious corruption. Specifically, that NANDUTU, whilst State Minister for Karamoja Affairs, engaged in serious corruption by having a role in or supporting the improper diversion, grant or allocation of iron sheets for the benefit of others.",1,0,0,0,30/04/2024,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Global Anti-Corruption Sanctions Regulations 2021,UK,
481,dos santos isabel,female,"Isabel DOS SANTOS is an involved person within the meaning of the Global Anti-Corruption Regulations 2021 on the basis of the following grounds: DOS SANTOS is or has been involved in (1) being responsible for or engaging in serious corruption; (2) profiting financially or obtaining any other benefit from serious corruption. Specifically, DOS SANTOS, whilst head of Angolan state oil firm Sonangol, misappropriated more than 50 million GBP for her own financial benefit and, whilst director of the Angolan telecoms company Unitel SA, misappropriated more than 300 million GBP for her own financial benefit.",1,1,0,0,21/11/2024,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Global Anti-Corruption Sanctions Regulations 2021,UK,
482,lemberga liga,female,"Liga LEMBERGA is an involved person under the Global Anti-Corruption Sanctions Regulations 2021 on the basis of the following grounds: LEMBERGA is or has been involved in (1) facilitating or providing support for serious corruption; (2) profiting financially or obtaining any other benefit from serious corruption. Specifically, LEMBERGA has been involved in the bribery and misappropriation of her father, Aivars Lembergs.",1,1,1,1,21/11/2024,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Global Anti-Corruption Sanctions Regulations 2021,UK,
483,firtash lada,female,"Lada FIRTASH is an involved person within the meaning of the Global Anti-Corruption Sanctions Regulations 2021 on the basis of the following grounds: (1) FIRTASH is or has been involved in profiting financially or obtaining any other benefit from serious corruption. Specifically, FIRTASH has profited financially from the corruption of her husband, Dmitry FIRTASH; and (2) FIRTASH is associated with a person who is or has been involved in serious corruption, namely her husband Dmitry FIRTASH.",1,1,1,1,21/11/2024,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Global Anti-Corruption Sanctions Regulations 2021,UK,
484,pattni minal,female,"Minal PATTNI is an involved person within the meaning of the Global Anti-Corruption Sanctions regulations 2021 on the basis of the following ground: PATTNI is a member of, or associated with, a person who is or has been involved in serious corruption, namely her husband Kamlesh Pattni.",0,0,1,1,09/12/2024,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Global Anti-Corruption Sanctions Regulations 2021,UK,
485,monterroso gomez cinthia,female,"There are reasonable grounds to suspect that Cinthia Edelmira Monterroso Gómez (“Monterroso”) is an involved person within the meaning of the Global Anti-Corruption Sanctions Regulations 2021 on the basis of the following grounds: 
 
(1) Monterroso is or has been involved in serious corruption, by being responsible for or engaging in serious corruption by way of receiving a bribe. As a prosecutor in the Public Ministry (Ministerio Público, MP), a foreign public official performing a judicial or executive function, Monterroso was promoted to Head of Unit at the Special Prosecution Office Against Impunity (Fiscalía Especial contra la Impunidad, FECI). She received this advantage to induce her to perform a public function improperly, namely by intentionally undermining corruption investigations into the political elite that nominated her. 
 
(2) Monterroso is or has been involved in serious corruption, by being responsible for the investigation or prosecution of serious corruption and intentionally failing to fulfil that responsibility. As a prosecutor in the MP, a foreign public official performing a judicial or executive function, Monterroso was promoted to Head of Unit at the FECI. She received this advantage to induce her to perform a public function improperly, namely by intentionally undermining corruption investigations into the political elite that nominated her. 
 
(3) Monterroso is or has been involved in serious corruption by using threats and intimidation to interfere in a law enforcement or judicial process in connection with serious corruption. As a prosecutor in the MP, a foreign public official performing a judicial or executive function, Monterroso was promoted to Head of Unit at the FECI. She received this advantage to induce her to perform a public function improperly, namely by intentionally launching baseless legal challenges against noted journalists and judicial figures who had uncovered corruption in order to silence them.",1,1,0,0,02/04/2025,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Global Anti-Corruption Sanctions Regulations 2021,UK,
486,porras argueta de porres maria,female,"There are reasonable grounds to suspect that María Consuelo Porras Argueta de Porres (“Porras”) is an involved person within the meaning of the Global Anti-Corruption Sanctions Regulations 2021 on the basis of the following grounds: 
 
(1) Porras is or has been involved in serious corruption by being responsible for or engaging in serious corruption by way of receiving a bribe. As Attorney General and Head of the Public Ministry (Ministerio Público, MP) of Guatemala, a foreign public official performing a judicial or executive function, Porras received an advantage to induce her to improperly perform a public function. That advantage was President Giammattei’s decision to reappoint her to the role. Thereafter, she continued to improperly discharge her functions by intentionally undermining corruption investigations into the political elite that nominated her. In particular, she undermined investigations into President Giammattei’s election and tenure as President. 
 
(2) Porras is or has been involved in serious corruption by being responsible for the investigation or prosecution of serious corruption and intentionally failing to fulfil that responsibility. As Attorney General and Head of the MP of Guatemala, a foreign public official performing a judicial or executive function, Porras received an advantage to induce her to perform a public function improperly, namely her reappointment to the role. Thereafter, she continued to improperly perform her function by intentionally undermining corruption investigations into the political elite that nominated her. In particular, she undermined the operational independence of the Special Prosecutor’s Office Against Impunity (Fiscalía Especial contra la Impunidad), dismissing prosecutors therefrom and appointing compliant replacements. 
 
(3) Porras is or has been involved in serious corruption by using threats or intimidation to interfere in, or otherwise interfering in, a law enforcement or judicial process in connection with serious corruption. As Attorney General and Head of the MP of Guatemala, a foreign public official performing a judicial or executive function, Porras received an advantage to induce her to perform a public function improperly, namely her reappointment to the role. Thereafter, she continued to improperly perform her function by intentionally undermining corruption investigations into the political elite that nominated her. In particular, she removed from office and pursued unfounded legal challenges against notable anti-corruption prosecutors who had sought to tackle serious corruption in Guatemala.",1,1,0,0,02/04/2025,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Global Anti-Corruption Sanctions Regulations 2021,UK,
487,parasca natalia,female,"Natalia PARASCA (“PARASCA”) is an involved person under the Global Anti-Corruption Sanctions Regulations 2021 on the basis of the following grounds: (1) PARASCA is acting on behalf of or at the direction of Ilan Shor; (2) PARASCA is associated with Ilan Shor. Ilan Shor is an involved person under the Global Anti-Corruption Sanctions Regulations 2021 on the basis that he has been involved in serious corruption, namely being responsible for or engaging in serious corruption with respect to bribery of foreign public officials.",1,0,1,0,02/04/2025,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Global Anti-Corruption Sanctions Regulations 2021,UK,
488,parutenko nelli,female,"Nelli Alekseyevna PARUTENKO (“PARUTENKO”) is an involved person under the Global Anti-Corruption Sanctions Regulations 2021 on the basis of the following grounds: (1) 
PARUTENKO is acting on behalf of or at the direction of Ilan Shor; (2) 
PARUTENKO is associated with Ilan Shor. Ilan Shor is an involved person under the Global Anti-Corruption Sanctions Regulations 2021 on the basis that he has been involved in serious corruption, namely being responsible for or engaging in serious corruption with respect to bribery of foreign public officials.",1,0,1,0,02/04/2025,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Global Anti-Corruption Sanctions Regulations 2021,UK,
489,marina tauber,female,"Marina TAUBER (“TAUBER”) is an involved person under the Global Anti-Corruption Sanctions Regulations 2021 on the basis of the following grounds: (1) TAUBER is associated with Ilan Shor, an involved person under the Global Anti-Corruption Sanctions Regulations 2021 on the basis that he has been involved in serious corruption, namely being responsible for or engaging in serious corruption with respect to bribery of foreign public officials; (2) TAUBER is acting on behalf of or at the direction of Ilan Shor.",1,0,1,0,02/04/2025,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Global Anti-Corruption Sanctions Regulations 2021,UK,
490,vinogradova natalya,female,"Natalya Vinogradova, as the Deputy Head of the Ownership and Financial Crimes Department in the Investigative Committee of the Russian Interior Ministry, was involved in the mistreatment of Sergei Magnitsky, which contributed significantly to his death on 16 November 2009. Vinogradova was part of a ‘team’ of investigators, who failed to investigate complaints made by Magnitsky about his mistreatment and provided support to subordinates who were directly involved in that conduct.",1,0,0,0,06/07/2020,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Global Human Rights Sanctions Regulations 2020,UK,
491,gauss alexandra,female,"Alexandra Gauss was a doctor at Matrosskaya Tishina detention centre where Sergei Magnitsky was detained during the final hours of his life on 16 November 2009. She failed to provide or ensure the proper administration of medical care which contributed to his death; she also facilitated the mistreatment of Magnitsky after his transfer to Matrosskaya Tishina, including beating by a security team.",1,0,0,0,06/07/2020,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Global Human Rights Sanctions Regulations 2020,UK,
492,litvinova larisa,female,Larisa Anatolievna Litvinova was head of the therapeutic ward at Butyrka Prison where Sergei Magnitsky was detained between 25 July and 16 November 2009. She was involved in the mistreatment of Sergei Magnitsky by failing to ensure the proper administration of medical care to him during this period causing him considerable suffering and contributing significantly to his death.,1,0,0,0,06/07/2020,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Global Human Rights Sanctions Regulations 2020,UK,
493,trikulya elena,female,"Elena Anatolievna Trikulya, as an investigator for the Investigative Committee in the Russian Ministry of the Interior after the death of Sergei Magnitsky on 16 November 2009, failed to properly investigate those responsible for his mistreatment in detention, which contributed significantly to his death, and concealed evidence in relation to that conduct.",1,0,0,0,06/07/2020,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Global Human Rights Sanctions Regulations 2020,UK,
494,stashina yelena,female,"Yelena Stashina, as a Judge at Moscow’s Tverskoi District Court, was involved in decisions to extend the detention of Sergei Magnitsky, and in particular on 12 November 2009, four days before his death. In this capacity, Stashina facilitated the mistreatment / denial of medical care to Sergei Magnitsky which contributed significantly to his death.",1,0,0,0,06/07/2020,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Global Human Rights Sanctions Regulations 2020,UK,
495,ukhnalyova svetlana,female,"Svetlana Ukhnalyova, as a Judge at Moscow’s Tverskoi District Court, was involved in decisions to extend the detention of Sergei Magnitsky, and in particular on 15 June 2009. In this capacity, Ukhnalyova facilitated the mistreatment / denial of medical care to Sergei Magnitsky which contributed significantly to his death on 16 November 2009.",1,0,0,0,06/07/2020,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Global Human Rights Sanctions Regulations 2020,UK,
496,jammeh zineb,female,"Former President of Gambia Yahya Jammeh was responsible for inciting, promoting and ordering extrajudicial killings; enforced disappearances; kidnappings and torture; as well as wider human rights violations during his tenure as President between 1994 and 2016. Zineb Jammeh is the former “First Lady” of The Gambia and is married to Yahya Jammeh. She is associated with Yahya Jammeh and his regime, and used a charitable foundation and charities as cover for the illicit transfer of funds between herself and the Former President.",1,0,1,1,10/12/2020,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Global Human Rights Sanctions Regulations 2020,UK,
497,chirino yohaira,female,"Yohaira Hernandez CHIRINO is an involved person within the Global Human Rights (Sanctions) Regulations 2020 as CHIRINO promoted, and incited serious human rights violations committed against protestors in the form of torture and cruel, inhuman and degrading treatment. Therefore, CHIRINO has been involved in an activity that violated the right not to be subjected to torture or cruel, inhuman or degrading treatment or punishment.",1,0,0,0,08/12/2022,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Global Human Rights Sanctions Regulations 2020,UK,
498,su guiqin,female,"SU is an involved person under the Global Human Rights Sanctions Regulations 2020 because she has been responsible for, provided support for or obtained benefit from activity that violates the rights of individuals not to be subjected to torture or cruel, inhuman or degrading treatment or punishment to be free from slavery, not to be held in servitude or required to perform forced or compulsory labour. SU is a director of the Kings Romans Group which controls the Golden Triangle Special Economic Zone (GTSEZ), and is the wife of Zhao Wei, the owner and president of Kings Romans Group. Therefore, she bears responsibility for, supported or obtained benefit from the trafficking of individuals to the GTSEZ, where they were forced to work as scammers targeting English-speaking individuals and subject to physical abuse and further cruel, inhuman and degrading treatment or punishment.",1,1,1,1,07/12/2023,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Global Human Rights Sanctions Regulations 2020,UK,
499,vaseghi leila,female,"Leila Vaseghi is or has been involved in the commission of serious human rights violations in Iran, namely violations of the right to life and to freedom of assembly, through her role as the Governor of Shahr-e Qods during the November 2019 protests in Qods city.",1,0,0,0,10/10/2022,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Iran (Sanctions) Regulations 2023,UK,
500,taghanaki soghra,female,"Soghra Khodadadi TAGHANAKI is an ""involved person"" under the Iran (Sanctions) Regulations 2023 because she is or has been involved in the commission of serious human rights violations or abuses in Iran through her position as the Warden of Qarchak Women's Prison.",1,0,0,0,06/07/2023,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Iran (Sanctions) Regulations 2023,UK,
501,thida oo,female,"Dr Thida Oo is the sitting Attorney General of Myanmar. She was appointed by the State Administration Council (SAC), following the February 2021 military coup, after her predecessor, U Tun Tun Oo, was forcibly removed from office. 
 
 She is involved in undermining democracy through the manner of her appointment and her acceptance of the role. She is also, reportedly, responsible for building cases against the Civil Disobedience Movement and Aung San Suu Kyi, which directly undermines the democracy movement. Further, Dr Thida Oo acts on behalf of, or at the direction of, and/or is associated with the SAC (designated under the Myanmar (Sanctions) Regulations 2021). 
 
 Dr Thida Oo is also associated with the Commander-in-Chief and Chairman of the SAC, Min Aung Hlaing (designated under the Global Human Rights (Sanctions) Regulations 2020 and Myanmar (Sanctions) Regulations 2021.",1,0,1,0,31/01/2022,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Myanmar (Sanctions) Regulations 2021,UK,
502,khin phyu win,female,"Khin Phyu Win is an involved person under The Myanmar (Sanctions) Regulations 2021. In her role as current Director and shareholder of Shoon Energy Pte Limited, Khin Phyu Win has been 
profiting financially from activity which represses the civilian population in Myanmar, namely through the supply of aviation fuel.",1,1,0,0,27/03/2023,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Myanmar (Sanctions) Regulations 2021,UK,
503,myo thitsar,female,"Myo Thitsar has been involved in the repression of the civilian population in Myanmar through the supply to Myanmar of restricted goods and/or restricted technology, and/or of material related to such goods or technology. Namely, through her role as having been Head of Department, Procurement & Supply of Dynasty International.",1,0,0,0,31/10/2023,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Myanmar (Sanctions) Regulations 2021,UK,
504,castro gonzalez sonia,female,"As Minister of Health, Sonia Castro oversaw serious human rights violations. Under her direction, the Ministry of Health instructed public hospitals not to treat victims of the regime’s violent repression and dismissed medical staff who came to the aid of injured protesters from the public health system.",1,0,0,0,31/12/2020,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Nicaragua (Sanctions) (EU Exit) Regulations 2020,UK,
505,rosario mara murillo zambrana,female,"Rosario MURILLO is the Vice President of Nicaragua, First Lady of Nicaragua, government spokesperson and leader of the Sandinista Youth. According to the President of Nicaragua, Daniel Ortega, Rosario MURILLO shares power equally with him - the Constitution allows the President to delegate any duties to his Vice President. There are reasonable grounds to suspect that, in her position as Vice President, MURILLO had authority over and knowledge of: the state-backed repression of political demonstrations and activities; repression of civilians including through her leadership of the Sandinista Youth wing; and the discrediting of independent journalists and the exclusion of candidates from the electoral process. She is therefore responsible for undermining democracy and the rule of law, repression of civil society and the democratic opposition, and for human rights violations.",1,0,1,1,15/11/2021,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Nicaragua (Sanctions) (EU Exit) Regulations 2020,UK,
506,ana julia guido ochoa,female,"Ana Julia Guido Ochoa is the Attorney General of the Republic of Nicaragua. There are reasonable grounds to suspect that in her role as Attorney General, she has been actively involved in undermining the independence and competence of the Public Ministry; repressing political candidates, non-governmental organisations and journalists; and restricting access to free and fair trials, to freedom from arbitrary arrest and detention, to freedom of expression, association and peaceful assembly, and the right of all persons in Nicaragua to human rights regardless of their political views. She is responsible for undermining democracy and the rule of law, repression of civil society and the democratic opposition and for human rights violations.",1,0,0,0,15/11/2021,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Nicaragua (Sanctions) (EU Exit) Regulations 2020,UK,
507,ramos vanegas alba,female,"Alba Luz Ramos Vanegas is the President of Nicaragua’s Supreme Court of Justice, and sits on the National Council for Judicial Administration and Career. There are reasonable grounds to suspect that in her role as President of the Supreme Court of Justice she has undermined the independence of the judiciary, denying accused parties in the courts a free and fair trial, and permitting and actively encouraging cruel, degrading and inhumane treatment of accused parties. She is responsible for undermining democracy and the rule of law, repression of civil society and the democratic opposition and for human rights violations.",1,0,0,0,15/11/2021,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Nicaragua (Sanctions) (EU Exit) Regulations 2020,UK,
508,kovitidi olga,female,"Member of the former Russian Federation Council from the annexed Autonomous Republic of Crimea. Now a member of the Federation Council Committee on Constitutional Legislation and Stage Building. 
 The trust services sanctions were imposed on 21/03/2023.",0,0,1,0,31/12/2020,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Russia (Sanctions) (EU Exit) Regulations 2019,UK,
509,kravchenko elena,female,"Chairperson' of the 'Central Electoral Commission' of the so-called 'Luhansk People's Republic.' In this capacity, she participated in the organisation of the so-called 'elections' of 11 November 2018 in the so-called 'Luhansk People's Republic"", and thereby actively supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine. The trust services sanctions were imposed on 21/03/2023.",1,0,0,0,31/12/2020,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Russia (Sanctions) (EU Exit) Regulations 2019,UK,
