Name,Gender,Reason,Activity_based,Profit_based,Family_member_sanctions,Dates,Doc_title,Doc_number,Doc_url,Case_Study,Nationality
Igor Leonidovich KOLEDA,male,"Igor Leonidovich Koleda is commander in the 30th Motorised Rifle Brigade of the Russian Armed Forces and holds the rank of Colonel. The brigade under his command took part in Russia’s illegal invasion of Ukraine in early 2022.; In early 2022, Members of the 30th Motorised Rifle Brigade employed acts of sexual and gender-based violence against the Ukrainian civilian population, including against at least one minor. The Ukrainian authorities have identified one member of the 30th Motorised Rifle Brigade as being suspected of sexual violence against women.; The scale and severity of acts of sexual violence taking place in Russian-occupied areas of Ukraine suggest that systematic planning has been carried out and that Russian commanders are aware of sexual violence by military personnel in Ukraine and in some cases encourage or even order it.; In his capacity as commander of the 30th Motorised Rifle Brigade, Igor Koleda is therefore responsible for human rights violations in Ukraine, including sexual and gender-based violence.",,,,20-07-2023,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Elena Victorovna PODOLNAYA,female,"Elena Podolnaya is the Deputy Prosecutor at the ‘Simferopol District Court in the Republic of Crimea’ established by Russia’s occupying force in the illegally annexed Crimea. In that position, Elena Podolnaya took part in the politically motivated court proceedings against Vladyslav Yesypenko, a journalist, and proposed an 11-year prison sentence for him. Vladyslav Yesypenko was sentenced to 6 years in prison.; The court proceedings against Vladyslav Yesypenko targeted his activism and served as a show trial in Russia to suppress voices critical of the ruling regime in voicing opposition to the war of aggression against Ukraine. The Russian regime is using the judiciary of the country as a widespread tool in numerous serious human rights violations. The justice system is not independent and is used to systematically and severely violate the human rights of individuals opposed to the ruling regime by violating their freedom of opinion and expression.; Therefore, she is responsible for serious human rights violations in the Russian Federation and in the territories occupied by it, including violations of freedom of opinion and expression.",,,,08-09-2023,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,unknown
Denis Vladimirovich KOROVIN,male,"Denis Korovin is an officer of the Federal Security Service of the Russian Federation (FSB). In his position, he took part in torturing Vladyslav Yesypenko, a journalist, who was sentenced to 6 years in prison.; The court proceedings against Vladyslav Yesypenko targeted his activism and served as a show trial in Russia to suppress voices critical of the ruling regime in voicing opposition to the war of aggression against Ukraine. The Russian regime is using the judiciary of the country as a widespread tool in numerous serious human rights violations. The justice system is not independent and is used to systematically and severely violate the human rights of individuals opposed to the ruling regime by violating their freedom of opinion and expression.; Therefore, he is responsible for serious human rights violations in the Russian Federation and in the territories occupied by it, including torture, inhuman and degrading treatment and violations of freedom of opinion and expression.",,,,08-09-2023,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,unknown
Dliaver Memetovich BERBEROV,male,"Dliaver Berberov is a judge at the ‘Simferopol District Court in the Republic of Crimea’ established by Russia’s occupying force in the illegally annexed Crimea. In that position, he took part in the politically motivated court proceedings against Vladyslav Yesypenko, a journalist.; On 16 February 2021, Dliaver Berberov announced the verdict of Vladyslav Yesypenko’s case and sentenced him to 6 years in prison. The court proceedings against Vladyslav Yesypenko targeted his activism and served as a show trial in Russia to suppress voices critical of the ruling regime in voicing opposition to the war of aggression against Ukraine. The Russian regime is using the judiciary of the country as a widespread tool in numerous serious human rights violations. The justice system is not independent and is used to systematically and severely violate the human rights of individuals opposed to the ruling regime by violating their freedom of opinion and expression.; Therefore, he is responsible for serious human rights violations in the Russian Federation and in the territories occupied by it, including violations of freedom of opinion and expression.",,,,08-09-2023,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,unknown
Vitaliy Olegovich VLASOV,male,"Vitaliy Vlasov is an investigator at the Federal Security Service of the Russian Federation (FSB). In that position, he conducted the investigations in the cases of journalist Vladyslav Yesypenko, of members of the Crimean Tatar community in Crimea, including Nariman Dzhelyalov, as well as of members of the Jehovah’s Witnesses, including Aleksandr Dubovenko and Aleksandr Litvinyuk.; In that context, Vlasov has been involved in the systematic persecution campaigns targeting the Crimean Tatar community and members of the Jehovah’s Witnesses for their religious beliefs.; Therefore, he is responsible for serious human rights violations in the Russian Federation and in the territories occupied by it, including torture, inhuman and degrading treatment, arbitrary arrest and detention, and violations of freedom of opinion and expression.",,,,08-09-2023,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Viktor Viktorovich KRAPKO,male,"Viktor Krapko is a judge at the ‘Supreme Court of the Republic of Crimea’ established by Russia’s occupying force in the illegally annexed Crimea. In that position, he took part in the politically motivated court proceedings against Vladyslav Yesypenko, a journalist, and Nariman Dzhelyalov, a Crimean Tatar.; Krapko is also responsible for authorising searches in the homes of members of the Jehovah’s Witnesses in 2021 in Russian-occupied Crimea.; The Russian regime is using the judiciary of the country as a widespread tool in numerous serious human rights violations. The justice system is not independent and is used to systematically and severely violate the human rights of individuals opposed to the ruling regime by violating their freedom of opinion and expression.; In that context, Krapko has been involved in the systematic persecution campaigns targeting the Crimean Tatar community and members of the Jehovah’s Witnesses for their religious beliefs.; Therefore, he is responsible for serious human rights violations in the Russian Federation and the territories occupied by it, including violations of freedom of opinion and expression.",,,,08-09-2023,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Anastasia Ivanovna SUPRYAGA,female,"Anastasia Supryaga is a prosecutor of the ‘Prosecutor’s Office of Crimea’ established by Russia’s occupying force in the illegally annexed Crimea. In that position, she took part in the politically motivated court proceedings and the prosecution of Akhtem Chiygoz, deputy Chair of the Mejlis of the Crimean Tatar people and of members of the Crimean Tatar community, including Nariman Dzhelyalov.; In that context, Supryaga has been involved in the systematic persecution campaigns targeting the Crimean Tatar community and members of the Jehovah’s Witnesses for their religious beliefs.; Therefore, she is responsible for serious human rights violations in the Russian Federation and the territories occupied by it, including arbitrary arrests or detentions.",,,,08-09-2023,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Ekaterina Mikhailovna MIZULINA,female,"Ekaterina Mizulina is a Russian public figure and the Chairwoman of the Safe Internet League. In this position, she is enforcing censorship practices against Internet content creators and artists in favour of the Russian government and its policies.; As the Chairwoman of the Safe Internet League, Ekaterina Mizulina is initiating official complaints to the Russian law enforcement agencies against Internet content creators, i.e. bloggers, as well as musicians, celebrities and influencers. As a result, Ekaterina Mizulina is forcing Russian Internet content creators and artists either to delete anti-government content or to create content in favour of the Russian government and its policies.; Therefore, Ekaterina Mizulina is responsible for serious and systematic abuses of freedom of opinion and expression, which are also of serious concern with regard to the objectives of the common foreign and security policy as set out in Article 21 of the Treaty on European Union.",,,,29-01-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Valentina Evgenievna LEVASHOVA,female,"Valentina Levashova is a judge at the Basmanniy District Court of Moscow.; In this capacity she is involved in serious and systematic violations of human rights against the leaders of the Russian opposition.; She is a representative of the judiciary who made biased decisions in politically motivated cases against persons who opposed the military invasion of Ukraine, or decisions that justified military and other actions of the Russian Federation on the territory of Ukraine, including in the case against Vladimir Kara-Murza.; Kara-Murza is a prominent opposition activist in Russia. Politically motivated court proceedings based on false allegations started against him in 2022 after he accused the Kremlin of committing war crimes in Ukraine and publicly condemned Russian aggression.; In April 2023, he was sentenced to 25 years in a high-security prison/labour camp. The court proceedings against him targeted his activism and served as a show trial in Russia to suppress voices critical of the ruling regime in voicing opposition to the war of aggression against Ukraine.; The Russian regime is using the judiciary of the country as a widespread tool in numerous serious human rights violations. The justice system is not independent and is used to systematically and severely violate the human rights of individuals opposed to the ruling regime, by violating their freedom of opinion and expression.; Therefore, she is responsible for serious human rights violations in Russia, including arbitrary arrests and detentions.",,,,29-01-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Oleg Viktorovich ALYPOV,male,"Oleg Alypov is the Golovinsky Interdistrict Prosecutor of Moscow.; In his capacity as a Prosecutor, he is involved in serious and systematic violations of human rights against the leaders of the Russian opposition, including in the case of Vladimir Kara-Murza.; Kara-Murza is a prominent opposition activist in Russia. Politically motivated court proceedings based on false allegations started against him in 2022 after he accused the Kremlin of committing war crimes in Ukraine and publicly condemned Russian aggression.; In April 2023, he was sentenced to 25 years in a high-security prison/labour camp. The court proceedings against him targeted his activism and served as a show trial in Russia to suppress voices critical of the ruling regime in voicing opposition to the war of aggression against Ukraine.; The Russian regime is using the judiciary of the country as a widespread tool in numerous serious human rights violations. The justice system is not independent and is used to systematically and severely violate the human rights of individuals opposed to the ruling regime, by violating their freedom of opinion and expression.; Therefore, he is responsible for serious human rights violations in Russia, including arbitrary arrests and detentions.",,,,29-01-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Ludmila Mikhailovna SMOLKINA,female,"Ludmila Smolkina is a Judge at the Moscow City Court.; In this capacity, she is involved in serious and systematic violations of human rights against the leaders of the Russian opposition, including in the case of Vladimir Kara-Murza.; The Russian authorities have used criminal charges to arrest, prosecute and convict human rights defenders, journalists and political opponents voicing their criticism of the invasion of Ukraine.; Kara-Murza is a prominent opposition activist in Russia. Politically motivated court proceedings based on false allegations started against him in 2022 after he accused the Kremlin of committing war crimes in Ukraine and publicly condemned Russian aggression.; In April 2023, he was sentenced to 25 years in a high-security prison/labour camp. The court proceedings against him targeted his activism and served as a show trial in Russia to suppress voices critical of the ruling regime in voicing opposition to the war of aggression against Ukraine.; The Russian regime is using the judiciary of the country as a widespread tool in numerous serious human rights violations.; The justice system is not independent and is used to systematically and severely violate the human rights of individuals opposed to the ruling regime, by violating their freedom of opinion and expression.; Therefore, she is responsible for serious human rights violations in Russia, including arbitrary arrests and detentions.",,,,29-01-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Yuri KONOVEEV,male,"Yuri Konoveev is the head of the SUS detachment and PKT punishment cells (also known as the head of the department of educational work) in the IK-3 penal colony, where he has been working since at least 2019. Alexei Navalny was placed under his authority from 25 December 2023 until his death on 16 February 2024.; In that position, Konoveev oversaw wards responsible for Alexei Navalny’s ill-treatment and directly interacted with him at least once a month. Given his responsibility for punishment cells, he ensured that a regime of maximum possible physical isolation was inflicted on Navalny. In his role of overseeing the (re-)education of detainees, he was responsible for supporting a system built on breaking the detainees’ will, creating a feeling of complete hopelessness and inhuman living conditions. Witnesses testified that human rights violations had occurred in the context of detainees’ educational work and that torture was directly prescribed in the operational documents of the departments. Yuri Konoveev was also in charge of the investigative tests and the exercise yards where Alexei Navalny allegedly became ill. The IK-3 penal colony is known for exerting physical and psychological pressure, full isolation, torture and violence on prisoners.; Konoveev is therefore responsible for serious human rights violations in Russia, including torture and other cruel, inhuman or degrading treatment or punishment and the systematic violation of freedom of opinion and expression.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Alexei Vassilyevich LISYUK,male,"Alexei Lisyuk is a general hygiene doctor and has been the head of the medical unit of the IK-3 penal colony since at least August 2023.; In that position, Lisyuk was responsible for the health of Alexei Navalny from 25 December 2023 until his death on 16 February 2024. Lisyuk neglected the dire detention and health conditions of Navalny, failed to ensure that his unit had adequate resuscitation capacities and failed to order his transport to the nearest hospital on time after he collapsed on 16 February 2024.; The IK-3 penal colony is known for exerting physical and psychological pressure, full isolation, torture and violence on prisoners as well as for the poor quality of medical services.; Lisyuk is therefore responsible for serious human rights violations in Russia, including torture and other cruel, inhuman or degrading treatment or punishment.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Wadim Konstantinowitsch KALININ,male,"Wadim Kalinin is the Head of the IK-3 penal colony.; Within the chain of command in the IK-3 penal colony, being officially part of the Russian Federal Penitentiary Service (FSIN) “senior command staff” and assuming a managerial role, he is directly tasked with executive decisions and therefore responsible for the overall conditions of imprisonment in the IK-3 penal colony. The IK-3 penal colony, commonly known as the “Polar Wolf”, is the location where detained opposition politician Alexei Navalny died under unknown circumstances. The conditions of Alexei Navalny’s imprisonment in the IK-3 penal colony included physical violence such as torture and withholding warm water and adequate clothing in winter, medical assistance and food and water.; Therefore, Wadim Kalinin is responsible for serious human rights violations in Russia, including torture and other cruel, inhuman or degrading treatment or punishment, arbitrary detentions, and the systematic violation of freedom of opinion and expression.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Sergey Nikolaevich KORZHOV,male,"Sergey Nikolaevich Korzhov is deputy head of the IK-3 penal colony.; Within the chain of command in the IK-3 penal colony, being officially part of the Russian Federal Penitentiary Service (FSIN)’s ‘senior command staff’ and assuming a managerial role, he is directly tasked with executive decisions and therefore responsible for the overall conditions of imprisonment in the IK-3 penal colony. The IK-3 penal colony, commonly known as the ‘Polar Wolf’, is the location where detained opposition politician Alexei Navalny died under unknown circumstances. The conditions of imprisonment in the IK-3 penal colony included physical violence such as torture and withholding warm water and adequate clothing in winter, medical assistance and food and water.; Therefore, Sergey Nikolaevich Korzhov is responsible for serious human rights violations in Russia, including torture and other cruel, inhuman or degrading treatment or punishment, arbitrary detentions, and the systematic violation of freedom of opinion and expression.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Vasily Alexandrovich VYDRIN,male,"Vasily Alexandrovich Vydrin is deputy head of the IK-3 penal colony.; Within the chain of command in the IK-3 penal colony, being officially part of the Russian Federal Penitentiary Service (FSIN)’s ‘senior command staff’ and assuming a managerial role, he is directly tasked with executive decisions and therefore responsible for the overall conditions of imprisonment in the IK-3 penal colony. The IK-3 penal colony, commonly known as the ‘Polar Wolf’, is the location where detained opposition politician Alexei Navalny died under unknown circumstances. The conditions of imprisonment in the IK-3 penal colony include physical violence such as torture and withholding warm water and adequate clothing in winter, medical assistance and food and water.; Therefore, Vasily Alexandrovich Vydrin is responsible for serious human rights violations in Russia, including torture and other cruel, inhuman or degrading treatment or punishment, arbitrary detentions, and the systematic violation of freedom of opinion and expression.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Vladimir Ivanovich PILIPCHIK,male,"Vladimir Ivanovich Pilipchik is deputy head of the IK-3 penal colony.; Within the chain of command in the IK-3 penal colony, being officially part of the Russian Federal Penitentiary Service (FSIN)’s ‘senior command staff’ and assuming a managerial role, he is directly tasked with executive decisions and therefore responsible for the overall conditions of imprisonment in the IK-3 penal colony. The IK-3 penal colony, commonly known as the ‘Polar Wolf’, is the location where detained opposition politician Alexei Navalny died under unknown circumstances. The conditions of imprisonment in the IK-3 penal colony included physical violence such as torture and withholding warm water and adequate clothing in winter, medical assistance and food and water.; Therefore, Vladimir Ivanovich Pilipchik is responsible for serious human rights violations in Russia, including torture and other cruel, inhuman or degrading treatment or punishment, arbitrary detentions, and the systematic violation of freedom of opinion and expression.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Alexander Vladimirovich GOLYAKOV,male,"Alexander Vladimirovich Golyakov is deputy head of the IK-3 penal colony.; Within the chain of command in the IK-3 penal colony, being officially part of the Russian Federal Penitentiary Service (FSIN)’s ‘senior command staff’ and assuming a managerial role, he is directly tasked with executive decisions and therefore responsible for the overall conditions of imprisonment in the IK-3 penal colony. The IK-3 penal colony, commonly known as the ‘Polar Wolf’, is the location where detained opposition politician Alexei Navalny died under unknown circumstances. The conditions of imprisonment in the IK-3 penal colony included physical violence such as torture and withholding warm water and adequate clothing in winter, medical assistance and food and water.; Therefore, Alexander Vladimirovich Golyakov is responsible for serious human rights violations in Russia, including torture and other cruel, inhuman or degrading treatment or punishment, arbitrary detentions, and the systematic violation of freedom of opinion and expression.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Alexander Valerievich OBRAZTSOV,male,"Alexander Valerievich Obraztsov is deputy head of the IK-3 penal colony.; In that position, he is directly responsible for the conditions of imprisonment in the IK-3 penal colony. The IK-3 penal colony, commonly known as the ‘Polar Wolf’, is the location where detained opposition politician Alexei Navalny died under unknown circumstances. The conditions of imprisonment in the IK-3 penal colony included physical violence such as torture and withholding warm water and adequate clothing in winter, medical assistance and food and water.; Therefore, Alexander Valerievich Obraztsov is responsible for serious human rights violations in Russia, including torture and other cruel, inhuman or degrading treatment or punishment, arbitrary detentions, and the systematic violation of freedom of opinion and expression.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Igor Borisovich RAKITIN,male,"Igor Borisovich Rakitin has been the director of the Federal Penitentiary Service Directorate for the Yamal-Nenets Autonomous Region of the Russian Federation since 28 July 2020.; Under his command, a widespread and systematic pattern of torture has been established in penitentiary colonies in the Yamal-Nenets Autonomous Region. Under his command, practices of torture have taken place in penal colonies IK-3 ‘Polar Wolf’ and IK-8 ‘Polar Bear’. That pattern includes deprivation of medical care, beatings, extensive periods of solitary confinement, deprivation of food and injection with unknown substances.; In his position as Director of the Federal Penitentiary Service Directorate for the Yamal-Nenets Autonomous Region, Igor Borisovich Rakitin is responsible for serious human rights violations, including torture and other cruel, inhuman or degrading treatment or punishment, arbitrary detentions, and the systematic violation of freedom of opinion and expression.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Valeriy Gennadyevich BOYARINEV,male,"Valeriy Gennadyevich Boyarinev has been the first deputy director of the Federal Penitentiary Service of the Russian Federation since 4 July 2022. He was appointed by decree of the President of the Russian Federation.; Under his command, a widespread and systematic pattern of torture has been established in the Russian penitentiary colonies, including the prison colony where Alexei Navalny was detained. That pattern includes deprivation of medical care, beatings, extensive periods of solitary confinement, deprivation of food and injection with unknown substances.; In his position as First Deputy Director, Valeriy Gennadyevich Boyarinev personally gave the orders to limit the amount of food Navalny was allowed to buy during his stay in penal colony IK-6 in Vladimirskaya Oblast.; Three days after the death of Navalny in a penitentiary colony under his supervision, Boyarinev was promoted to Major-General of internal service by presidential decree.; Therefore, Valeriy Gennadyevich Boyarinev is responsible for serious human rights violations, including torture and other cruel, inhuman or degrading treatment or punishment, arbitrary detentions, and the systematic violation of freedom of opinion and expression.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Dmitriy Andreevich ARTYUKHOV,male,"Dmitriy Andreevich Artyukhov has been the Governor of the Yamal-Nenets Autonomous Region of the Russian Federation since 29 May 2018.; Under his government, a widespread and systematic pattern of torture has been documented in penitentiary colonies, including the colony where Alexei Navalny was detained, across the region. That pattern includes deprivation of medical care, beatings, extensive periods of solitary confinement, deprivation of food and injection with unknown substances.; Meetings between Dmitriy Andreevich Artyukhov and the head of the penal system demonstrate an awareness and condonement of those practices by the regional government and demonstrate the close cooperation between the regional government and the penitentiary service.; In his position as Governor of the Yamal-Nenets Autonomous Region, Dmitriy Andreevich Artyukhov has supported and been involved in serious human rights violations in Russia, including torture and other cruel, inhuman or degrading treatment or punishment, arbitrary detentions and the systematic violation of freedom of opinion and expression.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Kirill Sergeevich NIKIFOROV,male,"Kirill Sergeevich Nikiforov is a judge of the Kovrov City Court, which rejected the lawsuit of opposition leader Alexei Navalny against IK-6 to appeal against his transfer to a punishment cell for 12 days. While serving time in IK-6, officials regularly placed Alexei Navalny in a punishment cell for alleged minor infractions. Consequently, he spent months in isolation leading to a significant deterioration of his health.; Therefore, in his position as a judge of Kovrov City Court he is responsible for serious human rights violations in Russia, including arbitrary detentions as well as torture and other cruel, inhuman or degrading treatment or punishment, as well as the violation of freedom of opinion and expression, which is of serious concern as regards the objectives of the common foreign and security policy set out in Article 21 TEU.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Andrey Aleksandrovich SUVOROV,male,"Andrey Aleksandrovich Suvorov is a judge of the Moscow City Court, which sentenced Alexei Navalny to 19 years in a special regime colony under inhumane conditions in 2023, leading to a severe deterioration of Navalny’s health.; Therefore, in his position as a judge of the Moscow City Court, Suvorov is responsible for serious human rights violations in Russia, including arbitrary detentions, torture and other cruel, inhuman or degrading treatment or punishment, as well as the violation of freedom of opinion and expression, which is of serious concern as regards the objectives of the common foreign and security policy set out in Article 21 TEU.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Aleksandr Aleksandrovich MUKHANOV,male,"Aleksandr Mukhanov is the Director of correctional colony No1 (IK-1) and he was the Director of correctional colony No2 (IK-2) during the period when Alexei Navalny was held there from March 2021 to June 2022.; IK-2 is known for poor conditions of detention. Alexei Navalny, who had recently been poisoned, was refused access to civilian doctors in that colony, despite the threat to his health.; As Director of IK-1, Aleksandr Mukhanov is responsible for serious human rights violations in Russia, in particular torture and other cruel, inhuman or degrading treatment or punishment as well as the systematic violation of freedom of opinion and expression.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Roman Alexandrovitch VIDYUKOV,male,"Roman Vidyukov is Deputy Head of the Main Investigation Department and former investigator at the State Investigative Committee of the Russian Federation.; During the period when he held the position of investigator at the State Investigative Committee, Roman Vidyukov led the investigation in one of the cases in which Alexei Navalny was sentenced to nine years in prison in 2022. Roman Vidyukov also was a member of the preliminary investigation team for the “money laundering” case against Alexei Navalny’s anti-corruption foundation. Roman Vidyukov further led the investigation against Lilia Chanysheva, former Head of Alexei Navalny’s headquarters in Ufa, who was convicted of “creation of an extremist community”. Lilia Chanysheva was sentenced to seven and a half years in prison in 2023.; During those court cases, Roman Vidyukov allegedly threatened a witness in order to force him to give testimony that would be favourable to the investigation during Alexei Navalny’s fraud case.; Roman Vidyukov is therefore responsible for serious human rights violations in Russia, including arbitrary arrests or detentions and the violation of freedom of opinion and expression which is of serious concern as regards the objectives of the common foreign and security policy set out in Article 21 TEU.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Evgenia Sergeevna NIKOLAEVA,female,"Evgenia Nikolaeva has been a judge at the Basmanny District Court in Moscow since 2016.; She has issued a number of rulings against political opponents (including Alexei Navalny, Ilia Yashin and Vladimir Kara-Murza), thereby contributing to political repression in Russia. In October 2023, she sent Alexei Navalny’s lawyers Alexey Liptser and Igor Sergunin to pre-trial detention for 2 months. Previously, she had repeatedly made life difficult for political prisoners, including by extending the terms of detention in pre-trial detention centre for the former head of Alexei Navalny’s headquarters in Ufa, Lilia Chanysheva. Evgenia Nikolaeva also refused to address complaints about the inaction of the Investigative Committee of the Russian Federation on the allegation of Alexei Navalny’s poisoning.; In her position, Evgenia Nikolaeva is therefore responsible for serious human rights violations in Russia, including arbitrary arrests or detentions and the violation of freedom of opinion and expression which is of serious concern as regards the objectives of the common foreign and security policy set out in Article 21 TEU.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Natalia Nikolaevna DUDAR,female,"Natalia Nikolaevna Dudar is a judge at the Basmanny District Court in Moscow.; In her position, she has issued a number of rulings against peaceful protesters and political opponents, including employees of Alexey Navalny’s Anti-Corruption Foundation (FBK), Ilia Yashin and Vladimir Kara-Murza. She issued orders to conduct searches of employees of the FBK and wiretap their phones. She extended the arrest in pre-trial detention centre of Lilia Chanysheva, former Head of Navalny’s headquarters in Ufa, who was accused of creating an extremist community.; Natalia Nikolaevna Duda is therefore responsible for serious human rights violations in Russia, in particular arbitrary arrests or detentions, and the violation of freedom of opinion and expression which is of serious concern as regards the objectives of the common foreign and security policy set out in Article 21 TEU.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Oleg Vladimirovich SEVOSTYANOV,male,"Oleg Vladimirovich Sevostyanov is a high-level Russian official. He is Head of the Department of the Ministry of Justice of Russia for the Yamalo-Nenets Autonomous Okrug.; In that position, he is responsible for ensuring the protection of human and civil rights and freedoms in the Yamalo-Nenets Autonomous Okrug. The IK-3 penal colony, where opposition politician Alexei Navalny died and which is known for exerting physical and psychological pressure, full isolation, torture and violence on prisoners as well as the poor quality of medical services, is located in the Yamalo-Nenets Autonomous Okrug.; Therefore, Oleg Vladimirovich Sevostyanov is responsible for serious human rights violations in Russia, including torture and other cruel, inhuman or degrading treatment or punishment, arbitrary detentions, and the systematic violation of freedom of opinion and expression.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
Vsevolod Lvovich VUKOLOV,male,"Vsevolod Lvovich Vukolov is a high-level Russian official. He is Deputy Minister of Justice of the Russian Federation.; In that position, he is responsible for the supervision of the Federal Penitentiary Service and the Department of State Policy in the Field of the Penitentiary System. Accordingly, he was responsible for the execution of prison sentences of Russian opposition politician Alexei Navalny, his safety, and well-being in Russian prisons. As he oversaw the imprisonment of Alexei Navalny he is ultimately responsible for the death of Alexei Navalny in the IK-3 penal colony.; Therefore, Vsevolod Lvovich Vukolov is responsible for serious human rights violations in Russia, including torture and other cruel, inhuman or degrading treatment or punishment, arbitrary detentions, and the systematic violation of freedom of opinion and expression.",,,,22-03-2024,COUNCIL_REGULATION_EU_2020_1998_7_December_2020,02020R1998-20241204,http://data.europa.eu/eli/reg/2020/1998/2024-12-04,Human_rights,Russian
